production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
2.0,1.0,wc_1,,0.0,,,66.0,,,,,Fail,,,,,
2.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
2.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 1.0)]",1.0,,,32.0,0.005205,['Fail'],Fail,1.0,-0.7714285714285715,0.0,0.0,1.0
2.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
2.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.5), ('wc_1', 1.0)]",1.0,,,32.0,0.00406,['Fail'],Fail,0.5,-0.38571428571428573,0.0,0.0,0.5
2.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
2.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 1.0), ('wc_1', 1.0), ('wc_2', 0.5)]",1.0,,,37.0,0.008046000000000001,['Fail'],Fail,1.0,-0.7714285714285715,0.0,0.0,1.0
2.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
2.0,1.0,wc_1,wc_4,1.0,"[('wc_4', 0.5), ('wc_1', 1.0), ('wc_2', 0.5), ('wc_3', 1.0)]",1.0,,,34.0,0.037686000000000004,['Fail'],Fail,0.5,-0.3888888888888889,0.0,0.0,0.5
13.0,1.0,wc_1,,0.0,,,,61.0,,,,Fail,,,,,
13.0,1.0,wc_1,,0.0,,,65.0,,,,,Fail,,,,,
13.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
13.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 1.0)]",1.0,,,29.0,0.002332,['Fail'],Fail,1.0,0.0,1.0,1.0,1.0
13.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
13.0,1.0,wc_1,wc_2,0.0,"[('wc_1', 1.0)]",1.0,,,23.0,0.0046440000000000006,['Fail'],Fail,0.5,0.5,1.0,1.0,0.5
13.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
13.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 1.0), ('wc_1', 1.0)]",1.0,,,30.0,0.006106,['Fail'],Fail,1.0,0.0,1.0,1.0,1.0
13.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
13.0,1.0,wc_1,wc_4,0.0,"[('wc_4', 0.5), ('wc_1', 1.0), ('wc_3', 1.0)]",1.0,,,34.0,0.009064000000000001,['Fail'],Fail,0.5,-0.5,0.0,0.0,0.5
13.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
13.0,1.0,wc_1,wc_5,1.0,"[('wc_5', 0.2), ('wc_1', 1.0), ('wc_3', 1.0), ('wc_4', 0.5)]",1.0,,,25.0,0.044298000000000004,['Fail'],Fail,0.2,-0.03783783783783784,0.0,0.0,0.2
19.0,1.0,wc_1,,0.0,,,,41.0,,,,Pass,,,,,
19.0,1.0,wc_1,,0.0,,,58.0,,,,,Pass,,,,,
19.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
19.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 1.0)]",1.0,,,37.0,0.004087,['Pass'],Pass,1.0,0.0,2.0,2.0,1.0
19.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
19.0,1.0,wc_1,wc_2,0.0,"[('wc_1', 1.0)]",1.0,,,23.0,0.004156,['Pass'],Pass,0.5,0.0,1.0,2.0,0.5
19.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
19.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 1.0), ('wc_1', 1.0)]",1.0,,,21.0,0.005859,['Pass'],Pass,1.0,0.0,2.0,2.0,1.0
19.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
19.0,1.0,wc_1,wc_4,0.0,"[('wc_4', 0.5), ('wc_1', 1.0), ('wc_3', 1.0)]",1.0,,,22.0,0.008532,['Pass'],Pass,0.5,0.5,1.0,1.0,0.5
19.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
