production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
6.0,1.0,wc_1,,0.0,,,75.0,,,,,Fail,,,,,
6.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
6.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.5)]",0.5,,,24.0,0.002352,['Fail'],Fail,0.5,-0.3846153846153846,0.0,0.0,0.5
6.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
6.0,1.0,wc_1,wc_2,0.0,"[('wc_1', 0.5)]",0.5,,,36.0,0.01395,['Fail'],Fail,0.2,0.012121212121212116,0.0,0.0,0.2
6.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
6.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 0.2), ('wc_1', 0.5)]",0.6,,,34.0,0.011498000000000001,['Fail'],Fail,0.2,0.012121212121212116,0.0,0.0,0.2
6.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
6.0,1.0,wc_1,wc_4,0.0,"[('wc_4', 0.4), ('wc_1', 0.5), ('wc_3', 0.2)]",0.76,,,23.0,0.007516999999999999,['Fail'],Fail,0.4,-0.1878787878787879,0.0,0.0,0.4
6.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
6.0,1.0,wc_1,wc_5,0.0,"[('wc_5', 0.4), ('wc_1', 0.5), ('wc_3', 0.2), ('wc_4', 0.4)]",0.856,,,30.0,0.013534000000000001,['Fail'],Fail,0.4,-0.2787878787878788,0.0,0.0,0.4
6.0,1.0,wc_1,,0.0,,,,61.0,,,,Fail,,,,,
6.0,1.0,wc_1,wc_6,0.0,"[('wc_6', 0.1), ('wc_1', 0.5), ('wc_3', 0.2), ('wc_4', 0.4), ('wc_5', 0.4)]",0.8704,,,39.0,0.01092,['Fail'],Fail,0.1,0.7000000000000001,4.0,5.0,0.1
6.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
