production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
8.0,1.0,wc_1,,0.0,,,60.0,,,,,Fail,,,,,
8.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
8.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.4500000000000003)]",0.4500000000000003,,,37.0,0.002832,['Fail'],Fail,0.4500000000000003,-0.32096774193548416,0.0,0.0,0.4
8.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
8.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.9900000000000008), ('wc_1', 0.4500000000000003)]",0.9945000000000004,,,20.0,0.004908,['Fail'],Fail,0.9900000000000008,-0.7964516129032266,0.0,0.0,1.0
8.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
8.0,1.0,wc_1,wc_3,1.0,"[('wc_3', 0.8600000000000007), ('wc_1', 0.4500000000000003), ('wc_2', 0.9900000000000008)]",0.9992300000000001,,,24.0,0.043973,['Fail'],Fail,0.8600000000000007,-0.6664516129032265,0.0,0.0,0.9
14.0,1.0,wc_1,,0.0,,,,81.0,,,,Pass,,,,,
14.0,1.0,wc_1,,0.0,,,63.0,,,,,Pass,,,,,
14.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
14.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.4500000000000003)]",0.4500000000000003,,,35.0,0.003152,['Pass'],Pass,0.4500000000000003,0.5499999999999997,1.0,1.0,0.4
14.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
14.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.9900000000000008), ('wc_1', 0.4500000000000003)]",0.9945000000000004,,,29.0,0.0043479999999999994,['Pass'],Pass,0.9900000000000008,0.009999999999999232,1.0,1.0,1.0
14.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
14.0,1.0,wc_1,wc_3,1.0,"[('wc_3', 0.8600000000000007), ('wc_1', 0.4500000000000003), ('wc_2', 0.9900000000000008)]",0.9992300000000001,,,24.0,0.042827,['Pass'],Pass,0.8600000000000007,0.13999999999999935,1.0,1.0,0.9
19.0,2.0,wc_2,,0.0,,,,101.0,,,,Fail,,,,,
19.0,2.0,wc_2,,0.0,,,65.0,,,,,Fail,,,,,
19.0,2.0,wc_2,,0.0,,,,0.0,,,,Fail,,,,,
19.0,2.0,wc_2,wc_2,0.0,"[('wc_2', 0.9900000000000008)]",0.9900000000000008,,,34.0,0.003984,['Fail'],Fail,0.9900000000000008,0.009999999999999232,2.0,2.0,1.0
19.0,2.0,wc_2,,0.0,,,,0.0,,,,Fail,,,,,
19.0,2.0,wc_2,wc_3,0.0,"[('wc_3', 0.8600000000000007), ('wc_2', 0.9900000000000008)]",0.9986000000000002,,,31.0,0.004594,['Fail'],Fail,0.8600000000000007,0.13999999999999935,1.0,1.0,0.9
19.0,2.0,wc_2,,0.0,,,,0.0,,,,Fail,,,,,
19.0,2.0,wc_2,wc_4,0.0,"[('wc_2', 0.9900000000000008), ('wc_3', 0.8600000000000007)]",0.9986000000000002,,,23.0,0.006503999999999999,['Fail'],Fail,0.8600000000000007,-0.6987096774193555,0.0,0.0,0.9
19.0,2.0,wc_2,,0.0,,,,0.0,,,,Fail,,,,,
19.0,2.0,wc_2,wc_5,0.0,"[('wc_2', 0.9900000000000008), ('wc_3', 0.8600000000000007)]",0.9986000000000002,,,22.0,0.018474,['Fail'],Fail,0.2500000000000001,-0.18333333333333346,0.0,0.0,0.2
19.0,2.0,wc_2,,0.0,,,,41.0,,,,Fail,,,,,
19.0,2.0,wc_2,wc_1,0.0,"[('wc_2', 0.9900000000000008), ('wc_3', 0.8600000000000007)]",0.9986000000000002,,,24.0,0.010329000000000001,['Fail'],Fail,0.4500000000000003,0.5499999999999997,2.0,2.0,0.4
19.0,2.0,wc_2,,0.0,,,,142.0,,,,Fail,,,,,
19.0,2.0,wc_2,wc_6,0.0,"[('wc_2', 0.9900000000000008), ('wc_3', 0.8600000000000007)]",0.9986000000000002,,,34.0,0.012497000000000001,['Fail'],Fail,0.5700000000000004,-0.5033333333333337,0.0,0.0,0.5
19.0,2.0,wc_2,,0.0,,,,0.0,,,,Fail,,,,,
19.0,2.0,wc_2,wc_7,1.0,"[('wc_7', 0.3900000000000001), ('wc_2', 0.9900000000000008), ('wc_3', 0.8600000000000007)]",0.9991460000000001,,,33.0,0.05547,['Fail'],Fail,0.3900000000000001,-0.3275000000000001,0.0,0.0,0.3
