production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
3.0,1.0,wc_1,,0.0,,,59.0,,,,,Pass,,,,,
3.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
3.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.7)]",0.7,,,40.0,0.002342,['Pass'],Pass,0.7,-0.44999999999999996,0.0,0.0,0.7
3.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
3.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.3), ('wc_1', 0.7)]",0.79,,,37.0,0.004562,['Pass'],Pass,0.3,-0.14375,0.0,0.0,0.3
3.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
3.0,1.0,wc_1,wc_3,0.0,"[('wc_1', 0.7), ('wc_2', 0.3)]",0.79,,,24.0,0.015633,['Pass'],Pass,0.2,-0.07500000000000001,0.0,0.0,0.2
3.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
3.0,1.0,wc_1,wc_4,0.0,"[('wc_1', 0.7), ('wc_2', 0.3)]",0.79,,,29.0,0.007844,['Pass'],Pass,0.5,-0.25,0.0,0.0,0.5
3.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
3.0,1.0,wc_1,wc_5,0.0,"[('wc_5', 0.5), ('wc_1', 0.7), ('wc_2', 0.3)]",0.895,,,24.0,0.009732999999999999,['Pass'],Pass,0.5,-0.3125,0.0,0.0,0.5
3.0,1.0,wc_1,,0.0,,,,61.0,,,,Pass,,,,,
3.0,1.0,wc_1,wc_6,1.0,"[('wc_6', 0.7), ('wc_1', 0.7), ('wc_2', 0.3), ('wc_5', 0.5)]",0.9685,,,39.0,0.054954,['Pass'],Pass,0.7,-0.033333333333333326,2.0,3.0,0.7
5.0,4.0,wc_4,,0.0,,,,341.0,,,,Pass,,,,,
5.0,4.0,wc_4,,0.0,,,73.0,,,,,Pass,,,,,
5.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
5.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 0.5)]",0.5,,,23.0,0.0024,['Pass'],Pass,0.5,-0.5,0.0,1.0,0.5
5.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
5.0,4.0,wc_4,wc_5,0.0,"[('wc_5', 0.5)]",0.5,,,36.0,0.004502,['Fail'],Pass,0.5,0.5,1.0,1.0,0.5
5.0,4.0,wc_4,,0.0,,,,41.0,,,,Pass,,,,,
5.0,4.0,wc_4,wc_1,0.0,"[('wc_1', 0.7), ('wc_4', 0.5)]",0.85,,,25.0,0.018104000000000002,['Pass'],Pass,0.7,0.30000000000000004,1.0,1.0,0.7
5.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
5.0,4.0,wc_4,wc_2,0.0,"[('wc_2', 0.3), ('wc_4', 0.5), ('wc_1', 0.7)]",0.895,,,40.0,0.007768,['Pass'],Pass,0.3,0.7,1.0,1.0,0.3
5.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
5.0,4.0,wc_4,wc_3,1.0,"[('wc_3', 0.2), ('wc_4', 0.5), ('wc_1', 0.7), ('wc_2', 0.3)]",0.916,,,22.0,0.041126,['Pass'],Pass,0.2,0.3,1.0,2.0,0.2
7.0,2.0,wc_2,,0.0,,,,101.0,,,,Pass,,,,,
7.0,2.0,wc_2,,0.0,,,65.0,,,,,Pass,,,,,
7.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
7.0,2.0,wc_2,wc_2,0.0,"[('wc_2', 0.3)]",0.30000000000000004,,,29.0,0.002883,['Pass'],Pass,0.3,0.7,2.0,2.0,0.3
7.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
7.0,2.0,wc_2,wc_3,0.0,"[('wc_2', 0.3)]",0.30000000000000004,,,39.0,0.0046359999999999995,['Pass'],Pass,0.2,0.3,1.0,2.0,0.2
7.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
7.0,2.0,wc_2,wc_4,0.0,"[('wc_4', 0.5), ('wc_3', 0.2)]",0.6,,,39.0,0.006632000000000001,['Fail'],Pass,0.5,0.0,1.0,2.0,0.5
7.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
7.0,2.0,wc_2,wc_5,0.0,"[('wc_5', 0.5), ('wc_2', 0.3)]",0.65,,,36.0,0.008722,['Pass'],Pass,0.5,0.0,1.0,2.0,0.5
7.0,2.0,wc_2,,0.0,,,,41.0,,,,Pass,,,,,
7.0,2.0,wc_2,wc_1,0.0,"[('wc_1', 0.7), ('wc_2', 0.3), ('wc_5', 0.5)]",0.895,,,31.0,0.009370000000000002,['Pass'],Pass,0.7,0.30000000000000004,2.0,2.0,0.7
7.0,2.0,wc_2,,0.0,,,,142.0,,,,Pass,,,,,
