production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
1.0,1.0,wc_1,,0.0,,,68.0,,,,,Fail,,,,,
1.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
1.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.6)]",0.6,,,35.0,0.002152,['Fail'],Fail,0.6,-0.3941176470588235,0.0,0.0,0.6
1.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
1.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.5), ('wc_1', 0.6)]",0.8,,,30.0,0.0038580000000000003,['Fail'],Fail,0.5,-0.32352941176470584,0.0,0.0,0.5
1.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
1.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 0.1), ('wc_1', 0.6), ('wc_2', 0.5)]",0.82,,,29.0,0.006496,['Fail'],Fail,0.1,-0.0411764705882353,0.0,0.0,0.1
1.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
1.0,1.0,wc_1,wc_4,1.0,"[('wc_4', 0.6), ('wc_1', 0.6), ('wc_2', 0.5), ('wc_3', 0.1)]",0.9279999999999999,,,28.0,0.046045,['Fail'],Fail,0.6,-0.37142857142857144,0.0,0.0,0.6
10.0,1.0,wc_1,,0.0,,,,61.0,,,,Pass,,,,,
10.0,1.0,wc_1,,0.0,,,55.0,,,,,Pass,,,,,
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.6)]",0.6,,,30.0,0.002394,['Pass'],Pass,0.6,0.4,1.0,1.0,0.6
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_2,0.0,"[('wc_1', 0.6)]",0.6,,,35.0,0.00541,['Pass'],Pass,0.5,0.5,1.0,1.0,0.5
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 0.1), ('wc_1', 0.6)]",0.6399999999999999,,,22.0,0.009174999999999999,['Pass'],Pass,0.1,0.9,1.0,1.0,0.1
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_4,0.0,"[('wc_4', 0.6), ('wc_2', 0.5)]",0.8,,,30.0,0.008753,['Fail'],Pass,0.6,-0.6,0.0,0.0,0.6
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_5,0.0,"[('wc_5', 0.2), ('wc_2', 0.5), ('wc_4', 0.6)]",0.84,,,34.0,0.010598,['Fail'],Pass,0.2,-0.08571428571428573,0.0,0.0,0.2
10.0,1.0,wc_1,,0.0,,,,61.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_6,1.0,"[('wc_6', 0.5), ('wc_2', 0.5), ('wc_4', 0.6), ('wc_5', 0.2)]",0.9199999999999999,,,36.0,0.071201,['Fail'],Pass,0.5,-0.16666666666666669,1.0,3.0,0.5
13.0,4.0,wc_4,,0.0,,,,341.0,,,,Fail,,,,,
13.0,4.0,wc_4,,0.0,,,56.0,,,,,Fail,,,,,
13.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
13.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 0.6)]",0.6,,,26.0,0.002801,['Pass'],Fail,0.6,0.4,1.0,1.0,0.6
13.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
13.0,4.0,wc_4,wc_5,0.0,"[('wc_5', 0.2), ('wc_4', 0.6)]",0.6799999999999999,,,22.0,0.005075,['Pass'],Fail,0.2,0.8,1.0,1.0,0.2
13.0,4.0,wc_4,,0.0,,,,41.0,,,,Fail,,,,,
13.0,4.0,wc_4,wc_1,0.0,"[('wc_4', 0.6), ('wc_5', 0.2)]",0.6799999999999999,,,22.0,0.0066359999999999995,['Pass'],Fail,0.6,-0.09999999999999998,1.0,2.0,0.6
13.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
