production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
18.0,1.0,wc_1,,0.0,,,57.0,,,,,Fail,,,,,
18.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
18.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.4700000000000003)]",0.4700000000000003,,,27.0,0.002218,['Fail'],Fail,0.4700000000000003,-0.4700000000000003,0.0,0.0,0.4
18.0,1.0,wc_1,,0.0,,,,263.0,,,,Fail,,,,,
18.0,1.0,wc_1,wc_16,0.0,"[('wc_16', 0.6400000000000005), ('wc_1', 0.4700000000000003)]",0.8092000000000004,,,26.0,0.004113,['Fail'],Fail,0.6400000000000005,-0.36727272727272775,0.0,0.0,0.9
18.0,1.0,wc_1,,0.0,,,,362.0,,,,Fail,,,,,
18.0,1.0,wc_1,wc_10,1.0,"[('wc_10', 0.6500000000000005), ('wc_1', 0.4700000000000003), ('wc_16', 0.6400000000000005)]",0.9332200000000002,,,35.0,0.038123000000000004,['Fail'],Fail,0.6600000000000005,0.3399999999999995,1.0,1.0,0.8
136.0,1.0,wc_1,,0.0,,,,223.0,,,,Pass,,,,,
136.0,1.0,wc_1,,0.0,,,64.0,,,,,Pass,,,,,
136.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
136.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.4800000000000003)]",0.4800000000000003,,,30.0,0.002383,['Fail'],Pass,0.4800000000000003,0.5199999999999997,1.0,1.0,0.4
136.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
136.0,1.0,wc_1,wc_5,0.0,"[('wc_5', 0.6000000000000004)]",0.6000000000000004,,,39.0,0.004324,['Pass'],Pass,0.6000000000000004,-0.2666666666666671,1.0,3.0,0.8
136.0,1.0,wc_1,,0.0,,,,202.0,,,,Pass,,,,,
136.0,1.0,wc_1,wc_17,0.0,"[('wc_17', 0.5400000000000004), ('wc_1', 0.4800000000000003)]",0.7608000000000004,,,40.0,0.0068520000000000005,['Fail'],Pass,0.5400000000000004,0.05999999999999961,3.0,5.0,0.6
136.0,1.0,wc_1,,0.0,,,,103.0,,,,Pass,,,,,
136.0,1.0,wc_1,wc_16,0.0,"[('wc_16', 0.6500000000000005), ('wc_5', 0.6000000000000004)]",0.8600000000000003,,,29.0,0.008794999999999999,['Pass'],Pass,0.6500000000000005,0.34999999999999953,1.0,1.0,0.9
136.0,1.0,wc_1,,0.0,,,,61.0,,,,Pass,,,,,
136.0,1.0,wc_1,wc_13,1.0,"[('wc_13', 0.6400000000000005), ('wc_5', 0.6000000000000004), ('wc_16', 0.6500000000000005)]",0.9496000000000002,,,23.0,0.041602,['Pass'],Pass,0.6400000000000005,-0.6400000000000005,0.0,0.0,1.0
150.0,4.0,wc_4,,0.0,,,,361.0,,,,Fail,,,,,
150.0,4.0,wc_4,,0.0,,,65.0,,,,,Fail,,,,,
150.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
150.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 0.4800000000000003)]",0.4800000000000003,,,40.0,0.002408,['Fail'],Fail,0.4800000000000003,-0.2981818181818185,0.0,0.0,0.4
150.0,4.0,wc_4,,0.0,,,,121.0,,,,Fail,,,,,
150.0,4.0,wc_4,wc_8,0.0,"[('wc_8', 0.4400000000000003), ('wc_4', 0.4800000000000003)]",0.7088000000000003,,,34.0,0.004383,['Fail'],Fail,0.4400000000000003,-0.19000000000000028,1.0,4.0,0.3
150.0,4.0,wc_4,,0.0,,,,102.0,,,,Fail,,,,,
150.0,4.0,wc_4,wc_7,1.0,"[('wc_7', 0.7000000000000005), ('wc_4', 0.4800000000000003), ('wc_8', 0.4400000000000003)]",0.9126400000000002,,,30.0,0.03853099999999999,['Fail'],Fail,0.7000000000000005,-0.4500000000000005,1.0,4.0,0.9
167.0,3.0,wc_3,,0.0,,,,301.0,,,,Fail,,,,,
167.0,3.0,wc_3,,0.0,,,54.0,,,,,Fail,,,,,
167.0,3.0,wc_3,,0.0,,,,0.0,,,,Fail,,,,,
167.0,3.0,wc_3,wc_3,0.0,"[('wc_3', 0.3200000000000002)]",0.3200000000000002,,,26.0,0.002701,['Pass'],Fail,0.3200000000000002,-0.23666666666666686,0.0,0.0,0.3
167.0,3.0,wc_3,,0.0,,,,0.0,,,,Fail,,,,,
167.0,3.0,wc_3,wc_4,0.0,"[('wc_4', 0.4900000000000003), ('wc_3', 0.3200000000000002)]",0.6532000000000003,,,40.0,0.004289,['Pass'],Fail,0.4900000000000003,0.5099999999999997,1.0,1.0,0.4
167.0,3.0,wc_3,,0.0,,,,202.0,,,,Fail,,,,,
167.0,3.0,wc_3,wc_16,0.0,"[('wc_16', 0.6600000000000005)]",0.6600000000000005,,,33.0,0.007013999999999999,['Fail'],Fail,0.6600000000000005,0.0066666666666661545,2.0,3.0,0.9
167.0,3.0,wc_3,,0.0,,,,283.0,,,,Fail,,,,,
167.0,3.0,wc_3,wc_2,0.0,"[('wc_2', 0.5900000000000004), ('wc_16', 0.6600000000000005)]",0.8606000000000004,,,37.0,0.008541,['Fail'],Fail,0.5900000000000004,-0.4990909090909095,0.0,0.0,0.8
167.0,3.0,wc_3,,0.0,,,,0.0,,,,Fail,,,,,
167.0,3.0,wc_3,wc_5,1.0,"[('wc_5', 0.6000000000000004), ('wc_16', 0.6600000000000005), ('wc_2', 0.5900000000000004)]",0.9442400000000002,,,33.0,0.040455000000000005,['Fail'],Fail,0.6000000000000004,-0.10000000000000042,3.0,6.0,0.8
189.0,4.0,wc_4,,0.0,,,,103.0,,,,Fail,,,,,
189.0,4.0,wc_4,,0.0,,,60.0,,,,,Fail,,,,,
189.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
189.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 0.4900000000000003)]",0.4900000000000003,,,21.0,0.002526,['Fail'],Fail,0.4900000000000003,0.009999999999999676,1.0,2.0,0.4
189.0,4.0,wc_4,,0.0,,,,182.0,,,,Fail,,,,,
189.0,4.0,wc_4,wc_11,0.0,"[('wc_11', 0.29000000000000015), ('wc_4', 0.4900000000000003)]",0.6379000000000004,,,37.0,0.0040230000000000005,['Fail'],Fail,0.29000000000000015,-0.10818181818181832,0.0,0.0,0.2
189.0,4.0,wc_4,,0.0,,,,122.0,,,,Fail,,,,,
189.0,4.0,wc_4,wc_15,0.0,"[('wc_15', 0.6300000000000004), ('wc_4', 0.4900000000000003), ('wc_11', 0.29000000000000015)]",0.8660230000000003,,,27.0,0.005934999999999999,['Fail'],Fail,0.6300000000000004,-0.43000000000000044,0.0,0.0,1.0
189.0,4.0,wc_4,,0.0,,,,61.0,,,,Fail,,,,,
189.0,4.0,wc_4,wc_12,1.0,"[('wc_12', 0.5500000000000004), ('wc_4', 0.4900000000000003), ('wc_11', 0.29000000000000015), ('wc_15', 0.6300000000000004)]",0.9397103500000001,,,36.0,0.039342999999999996,['Fail'],Fail,0.5500000000000004,-0.40714285714285753,1.0,7.0,0.7
198.0,4.0,wc_4,,0.0,,,,381.0,,,,Fail,,,,,
198.0,4.0,wc_4,,0.0,,,61.0,,,,,Fail,,,,,
198.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
198.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 0.5000000000000003)]",0.5000000000000003,,,23.0,0.002861,['Fail'],Fail,0.5000000000000003,0.1666666666666663,2.0,3.0,0.4
198.0,4.0,wc_4,,0.0,,,,121.0,,,,Fail,,,,,
198.0,4.0,wc_4,wc_8,0.0,"[('wc_4', 0.5000000000000003)]",0.5000000000000003,,,28.0,0.004031,['Fail'],Fail,0.4400000000000003,-0.15428571428571458,2.0,7.0,0.3
198.0,4.0,wc_4,,0.0,,,,321.0,,,,Fail,,,,,
198.0,4.0,wc_4,wc_5,0.0,"[('wc_5', 0.6000000000000004), ('wc_4', 0.5000000000000003)]",0.8000000000000004,,,36.0,0.007821999999999999,['Fail'],Fail,0.6000000000000004,-0.17142857142857187,3.0,7.0,0.8
198.0,4.0,wc_4,,0.0,,,,141.0,,,,Fail,,,,,
198.0,4.0,wc_4,wc_14,0.0,"[('wc_4', 0.5000000000000003), ('wc_5', 0.6000000000000004)]",0.8000000000000004,,,25.0,0.007645000000000001,['Fail'],Fail,0.39000000000000024,-0.2081818181818184,0.0,0.0,0.6
198.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
198.0,4.0,wc_4,wc_16,1.0,"[('wc_16', 0.6700000000000005), ('wc_4', 0.5000000000000003), ('wc_5', 0.6000000000000004)]",0.9340000000000002,,,22.0,0.046185000000000004,['Fail'],Fail,0.6700000000000005,-0.0033333333333338544,4.0,6.0,0.9
213.0,4.0,wc_4,,0.0,,,,402.0,,,,Pass,,,,,
213.0,4.0,wc_4,,0.0,,,78.0,,,,,Pass,,,,,
213.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
213.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 0.5100000000000003)]",0.5100000000000003,,,24.0,0.002243,['Pass'],Pass,0.5100000000000003,0.23999999999999966,3.0,4.0,0.4
213.0,4.0,wc_4,,0.0,,,,121.0,,,,Pass,,,,,
213.0,4.0,wc_4,wc_12,0.0,"[('wc_12', 0.5500000000000004), ('wc_4', 0.5100000000000003)]",0.7795000000000003,,,36.0,0.003947,['Pass'],Pass,0.5500000000000004,-0.4250000000000004,1.0,8.0,0.7
213.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
213.0,4.0,wc_4,wc_13,1.0,"[('wc_13', 0.6400000000000005), ('wc_4', 0.5100000000000003), ('wc_12', 0.5500000000000004)]",0.9206200000000002,,,38.0,0.04040300000000001,['Pass'],Pass,0.6400000000000005,-0.44000000000000045,1.0,5.0,1.0
237.0,2.0,wc_2,,0.0,,,,242.0,,,,Pass,,,,,
237.0,2.0,wc_2,,0.0,,,79.0,,,,,Pass,,,,,
237.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
237.0,2.0,wc_2,wc_2,0.0,"[('wc_2', 0.6000000000000004)]",0.6000000000000004,,,23.0,0.002107,['Pass'],Pass,0.6000000000000004,-0.3500000000000004,1.0,4.0,0.8
237.0,2.0,wc_2,,0.0,,,,182.0,,,,Pass,,,,,
237.0,2.0,wc_2,wc_13,0.0,"[('wc_13', 0.6400000000000005), ('wc_2', 0.6000000000000004)]",0.8560000000000003,,,22.0,0.003991,['Pass'],Pass,0.6400000000000005,-0.44000000000000045,1.0,5.0,1.0
237.0,2.0,wc_2,,0.0,,,,102.0,,,,Pass,,,,,
237.0,2.0,wc_2,wc_12,1.0,"[('wc_12', 0.5500000000000004), ('wc_2', 0.6000000000000004), ('wc_13', 0.6400000000000005)]",0.9352000000000003,,,28.0,0.039689999999999996,['Pass'],Pass,0.5500000000000004,-0.5500000000000004,0.0,0.0,0.7
262.0,3.0,wc_3,,0.0,,,,361.0,,,,Pass,,,,,
262.0,3.0,wc_3,,0.0,,,61.0,,,,,Pass,,,,,
262.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
262.0,3.0,wc_3,wc_3,0.0,"[('wc_3', 0.31000000000000016)]",0.31000000000000016,,,36.0,0.002032,['Pass'],Pass,0.31000000000000016,-0.31000000000000016,0.0,5.0,0.3
262.0,3.0,wc_3,,0.0,,,,242.0,,,,Pass,,,,,
262.0,3.0,wc_3,wc_17,0.0,"[('wc_17', 0.5300000000000004), ('wc_3', 0.31000000000000016)]",0.6757000000000003,,,26.0,0.004085999999999999,['Pass'],Pass,0.5300000000000004,-0.28000000000000036,0.0,0.0,0.6
262.0,3.0,wc_3,,0.0,,,,203.0,,,,Pass,,,,,
262.0,3.0,wc_3,wc_7,1.0,"[('wc_7', 0.7000000000000005), ('wc_3', 0.31000000000000016), ('wc_17', 0.5300000000000004)]",0.9027100000000002,,,27.0,0.036597000000000005,['Pass'],Pass,0.7000000000000005,-0.7000000000000005,0.0,0.0,0.9
274.0,5.0,wc_5,,0.0,,,,341.0,,,,Pass,,,,,
274.0,5.0,wc_5,,0.0,,,71.0,,,,,Pass,,,,,
