production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
2.0,1.0,wc_1,,0.0,,,73.0,,,,,Fail,,,,,
2.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
2.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.28000000000000014)]",0.28000000000000014,,,32.0,0.002523,['Fail'],Fail,0.28000000000000014,0.16444444444444428,4.0,9.0,0.4
2.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
2.0,1.0,wc_1,wc_5,0.0,"[('wc_5', 0.3700000000000002), ('wc_1', 0.28000000000000014)]",0.5464000000000002,,,40.0,0.003902,['Fail'],Fail,0.3700000000000002,0.12999999999999978,1.0,2.0,0.8
2.0,1.0,wc_1,,0.0,,,,202.0,,,,Fail,,,,,
2.0,1.0,wc_1,wc_17,0.0,"[('wc_17', 0.3400000000000002), ('wc_1', 0.28000000000000014), ('wc_5', 0.3700000000000002)]",0.7006240000000002,,,38.0,0.006500000000000001,['Fail'],Fail,0.3400000000000002,0.32666666666666644,2.0,3.0,0.6
2.0,1.0,wc_1,,0.0,,,,223.0,,,,Fail,,,,,
2.0,1.0,wc_1,wc_8,0.0,"[('wc_8', 0.3500000000000002), ('wc_1', 0.28000000000000014), ('wc_5', 0.3700000000000002), ('wc_17', 0.3400000000000002)]",0.8054056000000003,,,32.0,0.007954,['Fail'],Fail,0.3500000000000002,-0.016666666666666885,1.0,3.0,0.3
2.0,1.0,wc_1,,0.0,,,,183.0,,,,Fail,,,,,
2.0,1.0,wc_1,wc_15,0.0,"[('wc_15', 0.40000000000000024), ('wc_1', 0.28000000000000014), ('wc_5', 0.3700000000000002), ('wc_17', 0.3400000000000002), ('wc_8', 0.3500000000000002)]",0.8832433600000001,,,25.0,0.010603999999999999,['Fail'],Fail,0.40000000000000024,-0.15000000000000024,1.0,4.0,1.0
2.0,1.0,wc_1,,0.0,,,,223.0,,,,Fail,,,,,
2.0,1.0,wc_1,wc_6,0.0,"[('wc_1', 0.28000000000000014), ('wc_5', 0.3700000000000002), ('wc_17', 0.3400000000000002), ('wc_8', 0.3500000000000002), ('wc_15', 0.40000000000000024)]",0.8832433600000001,,,36.0,0.012653000000000001,['Fail'],Fail,0.22000000000000008,-0.10888888888888898,1.0,9.0,0.2
2.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
2.0,1.0,wc_1,wc_9,1.0,"[('wc_9', 0.42000000000000026), ('wc_1', 0.28000000000000014), ('wc_5', 0.3700000000000002), ('wc_17', 0.3400000000000002), ('wc_8', 0.3500000000000002), ('wc_15', 0.40000000000000024)]",0.9322811488000001,,,29.0,0.04682,['Fail'],Fail,0.43000000000000027,-0.43000000000000027,0.0,0.0,1.0
115.0,1.0,wc_1,,0.0,,,,243.0,,,,Fail,,,,,
115.0,1.0,wc_1,,0.0,,,57.0,,,,,Fail,,,,,
115.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
115.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.29000000000000015)]",0.29000000000000015,,,21.0,0.002287,['Fail'],Fail,0.29000000000000015,-0.29000000000000015,0.0,0.0,0.4
115.0,1.0,wc_1,,0.0,,,,243.0,,,,Fail,,,,,
115.0,1.0,wc_1,wc_11,0.0,"[('wc_11', 0.2300000000000001), ('wc_1', 0.29000000000000015)]",0.45330000000000015,,,32.0,0.004255999999999999,['Fail'],Fail,0.2300000000000001,-0.030000000000000082,1.0,5.0,0.2
115.0,1.0,wc_1,,0.0,,,,342.0,,,,Fail,,,,,
