production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
5.0,1.0,wc_1,,0.0,,,67.0,,,,,Fail,,,,,
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.5)]",0.5,,,38.0,0.003328,['Fail'],Fail,0.5,-0.3125,0.0,0.0,0.5
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_2,0.0,"[('wc_1', 0.5)]",0.5,,,37.0,0.004614,['Fail'],Fail,0.2,-0.04375000000000001,0.0,0.0,0.2
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 0.4), ('wc_1', 0.5)]",0.7,,,35.0,0.008601,['Fail'],Fail,0.4,-0.24375000000000002,0.0,0.0,0.4
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_4,0.0,"[('wc_4', 0.6), ('wc_1', 0.5), ('wc_3', 0.4)]",0.88,,,35.0,0.007998,['Fail'],Fail,0.6,-0.38125,0.0,0.0,0.6
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_5,0.0,"[('wc_1', 0.5), ('wc_3', 0.4), ('wc_4', 0.6)]",0.88,,,21.0,0.009982,['Fail'],Fail,0.2,-0.16875,0.0,0.0,0.2
5.0,1.0,wc_1,,0.0,,,,61.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_6,1.0,"[('wc_6', 0.4), ('wc_1', 0.5), ('wc_3', 0.4), ('wc_4', 0.6)]",0.928,,,28.0,0.054797,['Fail'],Fail,0.4,-0.3090909090909091,0.0,0.0,0.4
13.0,1.0,wc_1,,0.0,,,,202.0,,,,Pass,,,,,
13.0,1.0,wc_1,,0.0,,,65.0,,,,,Pass,,,,,
13.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
13.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.5)]",0.5,,,20.0,0.002186,['Fail'],Pass,0.5,0.5,1.0,1.0,0.5
13.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
13.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.2), ('wc_1', 0.5)]",0.6,,,34.0,0.004089,['Fail'],Pass,0.2,-0.2,0.0,1.0,0.2
