time_step,workpiece_id,step_idx,production_workcell,actual_quality,state,qc,consent,winner_qc_list,score,qc_results,production_time,transport_time,inspection_time,network_time,in_winner_counter,in_qc_counter,score_error,qc_score,qc_capability
1.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
2.0,wp_1,1.0,wc_1,"{'Pass': 86, 'Fail': 14}",['Pass'],,,,,,50.0,,,,,,,,
53.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
53.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
54.0,wp_1,1.0,,,,wc_1,0.0,"[('wc_1', 0.97)]",0.97,['Pass'],,,39.0,0.002398,0.0,0.0,-0.97,0.97,1.0
94.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
95.0,wp_1,1.0,,,,wc_2,0.0,"[('wc_2', 0.9), ('wc_1', 0.97)]",0.997,['Pass'],,,35.0,0.006,0.0,0.0,-0.9,0.9,0.8
131.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
93.0,wp_2,1.0,wc_1,"{'Pass': 6, 'Fail': 94}",['Fail'],,,,,,68.0,,,,,,,,
162.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
162.0,wp_3,1.0,,,,,,,,,,0.0,,,,,,,
132.0,wp_1,1.0,,,,wc_3,1.0,"[('wc_3', 0.58), ('wc_1', 0.97), ('wc_2', 0.9)]",0.99874,['Pass'],,,31.0,0.045197,1.0,1.0,0.42000000000000004,0.58,0.5
165.0,wp_1,4.0,,,,,,,,,,0.0,,,,,,,
163.0,wp_2,1.0,,,,wc_1,0.0,"[('wc_1', 0.97)]",0.97,['Fail'],,,40.0,0.002308,1.0,1.0,0.030000000000000027,0.97,1.0
204.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
205.0,wp_2,1.0,,,,wc_2,0.0,"[('wc_2', 0.9), ('wc_1', 0.97)]",0.997,['Fail'],,,21.0,0.0046359999999999995,1.0,1.0,0.09999999999999998,0.9,0.8
227.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
166.0,wp_1,4.0,wc_4,"{'Pass': 6, 'Fail': 94}",['Fail'],,,,,,79.0,,,,,,,,
246.0,wp_1,4.0,,,,,,,,,,0.0,,,,,,,
203.0,wp_3,1.0,wc_1,"{'Pass': 77, 'Fail': 23}",['Pass'],,,,,,52.0,,,,,,,,
256.0,wp_3,1.0,,,,,,,,,,0.0,,,,,,,
256.0,wp_4,1.0,,,,,,,,,,0.0,,,,,,,
228.0,wp_2,1.0,,,,wc_3,1.0,"[('wc_3', 0.58), ('wc_1', 0.97), ('wc_2', 0.9)]",0.99874,['Fail'],,,29.0,0.041724,2.0,2.0,0.42000000000000004,0.58,0.5
247.0,wp_1,4.0,,,,wc_4,0.0,"[('wc_4', 0.38)]",0.38,['Pass'],,,33.0,0.002178,0.0,2.0,-0.38,0.38,0.2
281.0,wp_1,4.0,,,,,,,,,,0.0,,,,,,,
257.0,wp_3,1.0,,,,wc_1,0.0,"[('wc_1', 0.97)]",0.97,['Pass'],,,24.0,0.002276,2.0,2.0,0.030000000000000027,0.97,1.0
282.0,wp_3,1.0,,,,,,,,,,0.0,,,,,,,
282.0,wp_1,4.0,,,,wc_5,0.0,"[('wc_5', 0.72)]",0.72,['Fail'],,,25.0,0.004097,0.0,2.0,-0.72,0.72,0.6
308.0,wp_1,4.0,,,,,,,,,,41.0,,,,,,,
283.0,wp_3,1.0,,,,wc_2,0.0,"[('wc_2', 0.9), ('wc_1', 0.97)]",0.997,['Pass'],,,37.0,0.005111,2.0,2.0,0.09999999999999998,0.9,0.8
321.0,wp_3,1.0,,,,,,,,,,0.0,,,,,,,
322.0,wp_3,1.0,,,,wc_3,1.0,"[('wc_3', 0.58), ('wc_1', 0.97), ('wc_2', 0.9)]",0.99874,['Pass'],,,33.0,0.039461,3.0,3.0,0.42000000000000004,0.58,0.5
357.0,wp_3,2.0,,,,,,,,,,101.0,,,,,,,
