time_step,workpiece_id,step_idx,production_workcell,actual_quality,state,qc,consent,winner_qc_list,score,qc_results,production_time,transport_time,inspection_time,network_time,in_winner_counter,in_qc_counter,score_error,qc_score,qc_capability
539.0,wp_4,1.0,,,,wc_2,0.0,"[('wc_1', 0.81)]",0.81,['Fail'],,,36.0,0.005752999999999999,3.0,4.0,0.31,0.44,0.3
526.0,wp_3,2.0,wc_2,"{'Pass': 83, 'Fail': 17}",['Pass'],,,,,,50.0,,,,,,,,
576.0,wp_4,1.0,,,,,,,,,,0.0,,,,,,,
539.0,wp_2,3.0,,,,wc_3,0.0,"[('wc_3', 0.84)]",0.84,['Pass'],,,38.0,0.004122,3.0,4.0,-0.08999999999999997,0.84,0.9
577.0,wp_3,2.0,,,,,,,,,,0.0,,,,,,,
578.0,wp_2,3.0,,,,,,,,,,0.0,,,,,,,
554.0,wp_5,1.0,,,,wc_1,0.0,"[('wc_1', 0.81)]",0.81,['Pass'],,,30.0,0.004697,4.0,4.0,0.18999999999999995,0.81,1.0
585.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
578.0,wp_3,2.0,,,,wc_2,0.0,"[('wc_2', 0.44)]",0.43999999999999995,['Pass'],,,23.0,0.007783,3.0,4.0,0.31,0.44,0.3
602.0,wp_3,2.0,,,,,,,,,,102.0,,,,,,,
577.0,wp_4,1.0,,,,wc_4,0.0,"[('wc_4', 0.49), ('wc_1', 0.81)]",0.9031,['Fail'],,,30.0,0.026855999999999998,1.0,4.0,-0.24,0.49,0.3
579.0,wp_2,3.0,,,,wc_5,0.0,"[('wc_5', 0.78), ('wc_3', 0.84)]",0.9648,['Pass'],,,29.0,0.013441000000000002,1.0,4.0,-0.53,0.78,0.7
608.0,wp_4,1.0,,,,,,,,,,81.0,,,,,,,
609.0,wp_2,3.0,,,,,,,,,,61.0,,,,,,,
586.0,wp_5,1.0,,,,wc_3,0.0,"[('wc_3', 0.84), ('wc_1', 0.81)]",0.9696,['Pass'],,,30.0,0.009484,3.0,4.0,-0.08999999999999997,0.84,0.9
617.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
618.0,wp_5,1.0,,,,wc_4,1.0,"[('wc_4', 0.49), ('wc_1', 0.81), ('wc_3', 0.84)]",0.984496,['Pass'],,,29.0,0.037514,2.0,5.0,-0.08999999999999997,0.49,0.3
649.0,wp_5,4.0,,,,,,,,,,0.0,,,,,,,
670.0,wp_2,3.0,,,,wc_2,1.0,"[('wc_2', 0.44), ('wc_3', 0.84), ('wc_5', 0.78)]",0.980288,['Pass'],,,20.0,0.043544,4.0,6.0,0.22666666666666663,0.44,0.3
692.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
689.0,wp_4,1.0,,,,wc_6,1.0,"[('wc_6', 0.99), ('wc_1', 0.81), ('wc_4', 0.49)]",0.999031,['Fail'],,,23.0,0.037995999999999995,1.0,7.0,-0.8471428571428572,0.99,1.0
704.0,wp_3,2.0,,,,wc_1,0.0,"[('wc_1', 0.81), ('wc_2', 0.44)]",0.8936000000000001,['Pass'],,,20.0,0.003975,6.0,7.0,0.04714285714285704,0.81,1.0
666.0,wp_1,1.0,wc_1,"{'Pass': 15, 'Fail': 85}",['Fail'],,,,,,59.0,,,,,,,,
725.0,wp_3,2.0,,,,,,,,,,0.0,,,,,,,
726.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
726.0,wp_4,1.0,,,,,,,,,,202.0,,,,,,,
650.0,wp_5,4.0,wc_4,"{'Pass': 14, 'Fail': 86}",['Fail'],,,,,,79.0,,,,,,,,
730.0,wp_5,4.0,,,,,,,,,,0.0,,,,,,,
726.0,wp_3,2.0,,,,wc_3,1.0,"[('wc_3', 0.84), ('wc_2', 0.44), ('wc_1', 0.81)]",0.982976,['Pass'],,,30.0,0.035704,6.0,8.0,-0.08999999999999997,0.84,0.9
727.0,wp_1,1.0,,,,wc_1,0.0,"[('wc_1', 0.81)]",0.81,['Fail'],,,31.0,0.002383,7.0,8.0,0.06499999999999995,0.81,1.0
758.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
759.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
731.0,wp_5,4.0,,,,wc_4,0.0,"[('wc_4', 0.49)]",0.49,['Fail'],,,33.0,0.001893,3.0,8.0,-0.11499999999999999,0.49,0.3
765.0,wp_5,4.0,,,,,,,,,,0.0,,,,,,,
766.0,wp_5,4.0,,,,wc_5,0.0,"[('wc_5', 0.78), ('wc_4', 0.49)]",0.8878,['Fail'],,,31.0,0.003561,2.0,8.0,-0.53,0.78,0.7
798.0,wp_5,4.0,,,,,,,,,,41.0,,,,,,,
762.0,wp_1,1.0,,,,wc_2,0.0,"[('wc_2', 0.44), ('wc_1', 0.81)]",0.8936000000000001,['Fail'],,,40.0,0.004685,5.0,8.0,0.185,0.44,0.3
734.0,wp_2,2.0,wc_2,"{'Pass': 2, 'Fail': 98}",['Fail'],,,,,,68.0,,,,,,,,
803.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
803.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
804.0,wp_2,2.0,,,,wc_2,0.0,"[('wc_2', 0.44)]",0.43999999999999995,['Fail'],,,40.0,0.010066,5.0,8.0,0.185,0.44,0.3
845.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
825.0,wp_1,1.0,,,,wc_3,1.0,"[('wc_3', 0.84), ('wc_1', 0.81), ('wc_2', 0.44)]",0.982976,['Fail'],,,29.0,0.037113999999999994,7.0,9.0,-0.06222222222222218,0.84,0.9
789.0,wp_3,3.0,wc_3,"{'Pass': 5, 'Fail': 95}",['Fail'],,,,,,65.0,,,,,,,,
855.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
839.0,wp_5,4.0,,,,wc_1,1.0,"[('wc_1', 0.81), ('wc_4', 0.49), ('wc_5', 0.78)]",0.978682,['Fail'],,,37.0,0.036898,9.0,10.0,0.08999999999999997,0.81,1.0
878.0,wp_5,3.0,,,,,,,,,,0.0,,,,,,,
846.0,wp_2,2.0,,,,wc_4,0.0,"[('wc_4', 0.49), ('wc_2', 0.44)]",0.7143999999999999,['Fail'],,,35.0,0.006817,4.0,10.0,-0.08999999999999997,0.49,0.3
856.0,wp_3,3.0,,,,wc_3,0.0,"[('wc_3', 0.84)]",0.84,['Fail'],,,25.0,0.002155,7.0,10.0,-0.14,0.84,0.9
882.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
882.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
883.0,wp_3,3.0,,,,wc_4,0.0,"[('wc_3', 0.84)]",0.84,['Fail'],,,23.0,0.011272,0.0,0.0,-0.49,0.49,0.3
907.0,wp_3,3.0,,,,,,,,,,61.0,,,,,,,
883.0,wp_2,2.0,,,,wc_5,1.0,"[('wc_5', 0.78), ('wc_2', 0.44), ('wc_4', 0.49)]",0.937168,['Fail'],,,32.0,0.03962299999999999,4.0,11.0,-0.4163636363636364,0.78,0.7
917.0,wp_2,2.0,,,,,,,,,,61.0,,,,,,,
881.0,wp_5,3.0,wc_3,"{'Pass': 53, 'Fail': 47}",['Pass'],,,,,,58.0,,,,,,,,
940.0,wp_5,3.0,,,,,,,,,,0.0,,,,,,,
941.0,wp_5,3.0,,,,wc_3,0.0,"[('wc_3', 0.84)]",0.84,['Fail'],,,25.0,0.002247,0.0,1.0,-0.84,0.84,0.9
967.0,wp_5,3.0,,,,,,,,,,0.0,,,,,,,
968.0,wp_5,3.0,,,,wc_4,0.0,"[('wc_4', 0.49), ('wc_3', 0.84)]",0.9184,['Fail'],,,39.0,0.0037289999999999997,1.0,1.0,0.51,0.49,0.3
1008.0,wp_5,3.0,,,,,,,,,,0.0,,,,,,,
995.0,wp_3,3.0,,,,wc_1,0.0,"[('wc_1', 0.81), ('wc_3', 0.84)]",0.9696,['Fail'],,,33.0,0.008527999999999999,0.0,1.0,-0.81,0.81,1.0
962.0,wp_4,1.0,wc_1,"{'Pass': 46, 'Fail': 54}",['Fail'],,,,,,66.0,,,,,,,,
1029.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
1029.0,wp_4,1.0,,,,,,,,,,0.0,,,,,,,
1030.0,wp_1,1.0,,,,,,,,,,81.0,,,,,,,
1009.0,wp_5,3.0,,,,wc_5,0.0,"[('wc_3', 0.84), ('wc_4', 0.49)]",0.9184,['Fail'],,,38.0,0.009911,0.0,0.0,-0.78,0.78,0.7
1048.0,wp_5,3.0,,,,,,,,,,61.0,,,,,,,
1030.0,wp_4,1.0,,,,wc_1,0.0,"[('wc_1', 0.81)]",0.81,['Pass'],,,35.0,0.0036179999999999997,0.0,1.0,-0.81,0.81,1.0
1066.0,wp_4,1.0,,,,,,,,,,0.0,,,,,,,
1039.0,wp_3,3.0,,,,wc_2,1.0,"[('wc_2', 0.44), ('wc_3', 0.84), ('wc_1', 0.81)]",0.982976,['Fail'],,,29.0,0.03947199999999999,8.0,12.0,0.22666666666666663,0.44,0.3
1008.0,wp_2,2.0,wc_2,"{'Pass': 45, 'Fail': 55}",['Fail'],,,,,,61.0,,,,,,,,
1070.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
1070.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
1067.0,wp_4,1.0,,,,wc_3,0.0,"[('wc_3', 0.84)]",0.84,['Fail'],,,21.0,0.007171,1.0,2.0,-0.33999999999999997,0.84,0.9
1089.0,wp_4,1.0,,,,,,,,,,0.0,,,,,,,
1071.0,wp_2,2.0,,,,wc_2,0.0,"[('wc_2', 0.44)]",0.43999999999999995,['Pass'],,,35.0,0.003335,0.0,0.0,-0.44,0.44,0.3
1107.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
1090.0,wp_4,1.0,,,,wc_4,0.0,"[('wc_4', 0.49), ('wc_1', 0.81)]",0.9031,['Pass'],,,34.0,0.00571,1.0,2.0,0.010000000000000009,0.49,0.3
1125.0,wp_4,1.0,,,,,,,,,,0.0,,,,,,,
1109.0,wp_5,3.0,,,,wc_6,0.0,"[('wc_6', 0.99), ('wc_5', 0.78)]",0.9978,['Pass'],,,40.0,0.008128,1.0,12.0,-0.9066666666666666,0.99,1.0
1150.0,wp_5,3.0,,,,,,,,,,0.0,,,,,,,
1111.0,wp_1,1.0,wc_1,"{'Pass': 71, 'Fail': 29}",['Pass'],,,,,,53.0,,,,,,,,
1165.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
1126.0,wp_4,1.0,,,,wc_5,1.0,"[('wc_5', 0.78), ('wc_1', 0.81), ('wc_4', 0.49)]",0.978682,['Pass'],,,40.0,0.037503999999999996,1.0,2.0,-0.28,0.78,0.7
1168.0,wp_4,1.0,,,,,,,,,,41.0,,,,,,,
1151.0,wp_5,3.0,,,,wc_7,1.0,"[('wc_7', 0.35), ('wc_5', 0.78), ('wc_6', 0.99)]",0.99857,['Pass'],,,35.0,0.039397,1.0,14.0,-0.2785714285714286,0.35,0.2
1166.0,wp_1,1.0,,,,wc_1,0.0,"[('wc_1', 0.81)]",0.81,['Pass'],,,21.0,0.002314,2.0,4.0,-0.31000000000000005,0.81,1.0
1188.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
1188.0,wp_5,2.0,,,,,,,,,,202.0,,,,,,,
1157.0,wp_2,2.0,,,,wc_3,0.0,"[('wc_3', 0.84)]",0.84,['Fail'],,,40.0,0.005804,1.0,4.0,-0.59,0.84,0.9
1130.0,wp_3,3.0,wc_3,"{'Pass': 80, 'Fail': 20}",['Pass'],,,,,,67.0,,,,,,,,
1198.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
1198.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
1189.0,wp_1,1.0,,,,wc_2,0.0,"[('wc_2', 0.44), ('wc_1', 0.81)]",0.8936000000000001,['Pass'],,,23.0,0.009819000000000001,0.0,2.0,-0.44,0.44,0.3
1213.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
1199.0,wp_2,2.0,,,,wc_4,0.0,"[('wc_4', 0.49), ('wc_3', 0.84)]",0.9184,['Fail'],,,31.0,0.010905,2.0,4.0,0.010000000000000009,0.49,0.3
1231.0,wp_2,2.0,,,,,,,,,,61.0,,,,,,,
1199.0,wp_3,3.0,,,,wc_3,0.0,"[('wc_3', 0.84)]",0.84,['Pass'],,,34.0,0.00347,1.0,4.0,-0.59,0.84,0.9
1234.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
1214.0,wp_1,1.0,,,,wc_5,1.0,"[('wc_5', 0.78), ('wc_1', 0.81), ('wc_2', 0.44)]",0.976592,['Pass'],,,33.0,0.035854,3.0,4.0,-0.030000000000000027,0.78,0.7
1249.0,wp_1,4.0,,,,,,,,,,103.0,,,,,,,
1235.0,wp_3,3.0,,,,wc_4,0.0,"[('wc_4', 0.49), ('wc_3', 0.84)]",0.9184,['Pass'],,,36.0,0.004935999999999999,2.0,5.0,-0.08999999999999997,0.49,0.3
1272.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
1273.0,wp_3,3.0,,,,wc_5,1.0,"[('wc_5', 0.78), ('wc_3', 0.84), ('wc_4', 0.49)]",0.982048,['Pass'],,,35.0,0.0375,4.0,5.0,0.020000000000000018,0.78,0.7
1292.0,wp_2,2.0,,,,wc_1,1.0,"[('wc_1', 0.81), ('wc_3', 0.84), ('wc_4', 0.49)]",0.984496,['Fail'],,,28.0,0.043990999999999995,4.0,7.0,-0.23857142857142866,0.81,1.0
1269.0,wp_4,1.0,wc_1,"{'Pass': 88, 'Fail': 12}",['Pass'],,,,,,51.0,,,,,,,,
1321.0,wp_4,1.0,,,,,,,,,,0.0,,,,,,,
1322.0,wp_4,1.0,,,,wc_1,0.0,"[('wc_1', 0.81)]",0.81,['Pass'],,,23.0,0.002459,4.0,7.0,-0.23857142857142866,0.81,1.0
1346.0,wp_4,1.0,,,,,,,,,,0.0,,,,,,,
1347.0,wp_4,1.0,,,,wc_2,0.0,"[('wc_2', 0.44), ('wc_1', 0.81)]",0.8936000000000001,['Pass'],,,30.0,0.005722,1.0,5.0,-0.24,0.44,0.3
1378.0,wp_4,1.0,,,,,,,,,,0.0,,,,,,,
1379.0,wp_4,1.0,,,,wc_3,1.0,"[('wc_3', 0.84), ('wc_1', 0.81), ('wc_2', 0.44)]",0.982976,['Pass'],,,23.0,0.035747,4.0,8.0,-0.33999999999999997,0.84,0.9
1404.0,wp_4,3.0,,,,,,,,,,0.0,,,,,,,
1352.0,wp_1,4.0,wc_4,"{'Pass': 42, 'Fail': 58}",['Fail'],,,,,,77.0,,,,,,,,
1430.0,wp_1,4.0,,,,,,,,,,0.0,,,,,,,
1430.0,wp_3,4.0,,,,,,,,,,103.0,,,,,,,
1431.0,wp_1,4.0,,,,wc_4,0.0,"[('wc_4', 0.49)]",0.49,['Fail'],,,22.0,0.002223,4.0,8.0,0.010000000000000009,0.49,0.3
1454.0,wp_1,4.0,,,,,,,,,,0.0,,,,,,,
1390.0,wp_5,2.0,wc_2,"{'Pass': 24, 'Fail': 76}",['Fail'],,,,,,77.0,,,,,,,,
1468.0,wp_5,2.0,,,,,,,,,,0.0,,,,,,,
1469.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
1405.0,wp_4,3.0,wc_3,"{'Pass': 15, 'Fail': 85}",['Fail'],,,,,,64.0,,,,,,,,
1470.0,wp_4,3.0,,,,,,,,,,0.0,,,,,,,
1455.0,wp_1,4.0,,,,wc_5,0.0,"[('wc_5', 0.78), ('wc_4', 0.49)]",0.8878,['Fail'],,,34.0,0.005284,4.0,7.0,-0.20857142857142863,0.78,0.7
1490.0,wp_1,4.0,,,,,,,,,,41.0,,,,,,,
1471.0,wp_4,3.0,,,,wc_3,0.0,"[('wc_3', 0.84)]",0.84,['Fail'],,,25.0,0.003505,4.0,8.0,-0.33999999999999997,0.84,0.9
1497.0,wp_4,3.0,,,,,,,,,,0.0,,,,,,,
1469.0,wp_5,2.0,,,,wc_2,0.0,"[('wc_2', 0.44)]",0.43999999999999995,['Fail'],,,34.0,0.003143,2.0,6.0,-0.10666666666666669,0.44,0.3
1504.0,wp_5,2.0,,,,,,,,,,0.0,,,,,,,
1498.0,wp_4,3.0,,,,wc_4,0.0,"[('wc_3', 0.84)]",0.84,['Fail'],,,20.0,0.004711999999999999,4.0,8.0,0.010000000000000009,0.49,0.3
1519.0,wp_4,3.0,,,,,,,,,,0.0,,,,,,,
1505.0,wp_5,2.0,,,,wc_3,0.0,"[('wc_3', 0.84), ('wc_2', 0.44)]",0.9104,['Fail'],,,30.0,0.005203,4.0,8.0,-0.33999999999999997,0.84,0.9
1536.0,wp_5,2.0,,,,,,,,,,0.0,,,,,,,
1531.0,wp_1,4.0,,,,wc_1,1.0,"[('wc_1', 0.81), ('wc_4', 0.49), ('wc_5', 0.78)]",0.978682,['Fail'],,,21.0,0.052901000000000004,6.0,9.0,-0.14333333333333342,0.81,1.0
1554.0,wp_1,3.0,,,,,,,,,,0.0,,,,,,,
1520.0,wp_4,3.0,,,,wc_5,0.0,"[('wc_5', 0.78), ('wc_3', 0.84)]",0.9648,['Fail'],,,34.0,0.007092,5.0,8.0,-0.15500000000000003,0.78,0.7
1555.0,wp_4,3.0,,,,,,,,,,41.0,,,,,,,
1504.0,wp_2,2.0,wc_2,"{'Pass': 97, 'Fail': 3}",['Pass'],,,,,,68.0,,,,,,,,
1573.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
1574.0,wp_2,2.0,,,,wc_2,0.0,"[('wc_2', 0.44)]",0.43999999999999995,['Fail'],,,28.0,0.003342,2.0,7.0,-0.1542857142857143,0.44,0.3
1603.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
1596.0,wp_4,3.0,,,,wc_1,1.0,"[('wc_1', 0.81), ('wc_3', 0.84), ('wc_5', 0.78)]",0.993312,['Fail'],,,37.0,0.03773,7.0,10.0,-0.1100000000000001,0.81,1.0
1635.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
1602.0,wp_5,2.0,,,,wc_4,1.0,"[('wc_4', 0.49), ('wc_2', 0.44), ('wc_3', 0.84)]",0.954304,['Fail'],,,36.0,0.03792399999999999,6.0,11.0,0.05545454545454542,0.49,0.3
1570.0,wp_3,4.0,wc_4,"{'Pass': 39, 'Fail': 61}",['Fail'],,,,,,69.0,,,,,,,,
1615.0,wp_2,2.0,,,,wc_3,0.0,"[('wc_3', 0.84)]",0.84,['Pass'],,,25.0,0.005802,6.0,11.0,-0.29454545454545455,0.84,0.9
1640.0,wp_3,4.0,,,,,,,,,,0.0,,,,,,,
1640.0,wp_5,4.0,,,,,,,,,,0.0,,,,,,,
1581.0,wp_1,3.0,wc_3,"{'Pass': 27, 'Fail': 73}",['Fail'],,,,,,60.0,,,,,,,,
1641.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
1642.0,wp_1,3.0,,,,,,,,,,0.0,,,,,,,
1643.0,wp_1,3.0,,,,wc_3,0.0,"[('wc_3', 0.84)]",0.84,['Fail'],,,23.0,0.0070929999999999995,0.0,0.0,-0.84,0.84,0.9
1667.0,wp_1,3.0,,,,,,,,,,81.0,,,,,,,
1641.0,wp_3,4.0,,,,wc_4,0.0,"[('wc_4', 0.49)]",0.49,['Pass'],,,30.0,0.012497,0.0,0.0,-0.49,0.49,0.3
1642.0,wp_2,2.0,,,,wc_5,0.0,"[('wc_5', 0.78), ('wc_3', 0.84)]",0.9648,['Pass'],,,30.0,0.01548,6.0,10.0,-0.18000000000000005,0.78,0.7
1672.0,wp_3,4.0,,,,,,,,,,81.0,,,,,,,
1673.0,wp_2,2.0,,,,,,,,,,61.0,,,,,,,
1671.0,wp_5,4.0,wc_4,"{'Pass': 72, 'Fail': 28}",['Pass'],,,,,,74.0,,,,,,,,
1746.0,wp_5,4.0,,,,,,,,,,0.0,,,,,,,
1734.0,wp_2,2.0,,,,wc_6,1.0,"[('wc_6', 0.99), ('wc_3', 0.84), ('wc_5', 0.78)]",0.999648,['Pass'],,,27.0,0.043274,2.0,10.0,-0.79,0.99,1.0
1763.0,wp_2,5.0,,,,,,,,,,361.0,,,,,,,
1747.0,wp_5,4.0,,,,wc_4,0.0,"[('wc_4', 0.49)]",0.49,['Fail'],,,33.0,0.003562,0.0,1.0,-0.49,0.49,0.3
1781.0,wp_5,4.0,,,,,,,,,,0.0,,,,,,,
1748.0,wp_1,3.0,,,,wc_1,0.0,"[('wc_1', 0.81), ('wc_3', 0.84)]",0.9696,['Fail'],,,35.0,0.006481000000000001,0.0,2.0,-0.81,0.81,1.0
1784.0,wp_1,3.0,,,,,,,,,,0.0,,,,,,,
1753.0,wp_3,4.0,,,,wc_2,0.0,"[('wc_2', 0.44), ('wc_4', 0.49)]",0.7143999999999999,['Pass'],,,37.0,0.005669,3.0,10.0,-0.14,0.44,0.3
1712.0,wp_4,2.0,wc_2,"{'Pass': 90, 'Fail': 10}",['Pass'],,,,,,78.0,,,,,,,,
1791.0,wp_3,4.0,,,,,,,,,,0.0,,,,,,,
1791.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
1792.0,wp_3,4.0,,,,wc_3,0.0,"[('wc_3', 0.84)]",0.84,['Fail'],,,24.0,0.010115,1.0,1.0,0.16000000000000003,0.84,0.9
1817.0,wp_3,4.0,,,,,,,,,,81.0,,,,,,,
1782.0,wp_5,4.0,,,,wc_5,0.0,"[('wc_5', 0.78)]",0.78,['Pass'],,,36.0,0.017854,1.0,1.0,0.21999999999999997,0.78,0.7
1819.0,wp_5,4.0,,,,,,,,,,61.0,,,,,,,
1785.0,wp_1,3.0,,,,wc_4,0.0,"[('wc_3', 0.84), ('wc_1', 0.81)]",0.9696,['Fail'],,,37.0,0.007503999999999999,0.0,1.0,-0.49,0.49,0.3
1823.0,wp_1,3.0,,,,,,,,,,0.0,,,,,,,
1792.0,wp_4,2.0,,,,wc_2,0.0,"[('wc_2', 0.44)]",0.43999999999999995,['Pass'],,,40.0,0.002343,0.0,0.0,-0.44,0.44,0.3
1833.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
1824.0,wp_1,3.0,,,,wc_5,1.0,"[('wc_5', 0.78), ('wc_3', 0.84), ('wc_1', 0.81)]",0.993312,['Fail'],,,37.0,0.041825999999999995,2.0,2.0,0.21999999999999997,0.78,0.7
1863.0,wp_1,4.0,,,,,,,,,,103.0,,,,,,,
