production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
1.0,1.0,wc_1,,0.0,,,62.0,,,,,Pass,,,,,
1.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
1.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 1.0)]",1.0,,,30.0,0.00218,['Pass'],Pass,1.0,-0.6551724137931034,0.0,0.0,1.0
1.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
1.0,1.0,wc_1,wc_2,0.0,"[('wc_1', 1.0)]",1.0,,,27.0,0.004612,['Pass'],Pass,0.3,-0.19655172413793104,0.0,0.0,0.3
1.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
1.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 0.9), ('wc_1', 1.0)]",1.0,,,26.0,0.00712,['Pass'],Pass,0.9,-0.9,0.0,0.0,0.9
1.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
1.0,1.0,wc_1,wc_4,0.0,"[('wc_4', 0.3), ('wc_1', 1.0), ('wc_3', 0.9)]",1.0,,,35.0,0.018552,['Pass'],Pass,0.3,-0.09310344827586206,0.0,0.0,0.3
1.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
1.0,1.0,wc_1,wc_5,1.0,"[('wc_5', 0.7), ('wc_1', 1.0), ('wc_3', 0.9), ('wc_4', 0.3)]",1.0,,,32.0,0.04124,['Pass'],Pass,0.7,-0.36666666666666664,0.0,0.0,0.7
3.0,4.0,wc_4,,0.0,,,,103.0,,,,Pass,,,,,
3.0,4.0,wc_4,,0.0,,,69.0,,,,,Pass,,,,,
3.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
3.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 0.3)]",0.30000000000000004,,,32.0,0.00231,['Fail'],Pass,0.3,0.7,1.0,1.0,0.3
3.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
3.0,4.0,wc_4,wc_5,0.0,"[('wc_5', 0.7), ('wc_4', 0.3)]",0.79,,,21.0,0.005092,['Fail'],Pass,0.7,-0.7,0.0,0.0,0.7
3.0,4.0,wc_4,,0.0,,,,41.0,,,,Pass,,,,,
3.0,4.0,wc_4,wc_1,0.0,"[('wc_1', 1.0)]",1.0,,,21.0,0.0062,['Pass'],Pass,1.0,0.0,1.0,1.0,1.0
3.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
3.0,4.0,wc_4,wc_2,0.0,"[('wc_1', 1.0)]",1.0,,,33.0,0.007122,['Pass'],Pass,0.3,-0.3,0.0,1.0,0.3
3.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
3.0,4.0,wc_4,wc_3,0.0,"[('wc_3', 0.9), ('wc_1', 1.0)]",1.0,,,39.0,0.010866,['Pass'],Pass,0.9,0.09999999999999998,1.0,1.0,0.9
3.0,4.0,wc_4,,0.0,,,,101.0,,,,Pass,,,,,
3.0,4.0,wc_4,wc_6,0.0,"[('wc_6', 1.0), ('wc_1', 1.0), ('wc_3', 0.9)]",1.0,,,27.0,0.012245,['Pass'],Pass,1.0,-0.5,0.0,0.0,1.0
3.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
3.0,4.0,wc_4,wc_7,1.0,"[('wc_7', 0.2), ('wc_1', 1.0), ('wc_3', 0.9), ('wc_6', 1.0)]",1.0,,,25.0,0.049197000000000005,['Pass'],Pass,0.2,-0.1090909090909091,0.0,0.0,0.2
7.0,2.0,wc_2,,0.0,,,,202.0,,,,Pass,,,,,
7.0,2.0,wc_2,,0.0,,,58.0,,,,,Pass,,,,,
7.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
7.0,2.0,wc_2,wc_2,0.0,"[('wc_2', 0.3)]",0.30000000000000004,,,37.0,0.00238,['Pass'],Pass,0.3,-0.3,0.0,2.0,0.3
7.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
7.0,2.0,wc_2,wc_3,0.0,"[('wc_3', 0.9), ('wc_2', 0.3)]",0.93,,,31.0,0.004246,['Pass'],Pass,0.9,0.09999999999999998,2.0,2.0,0.9
7.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
7.0,2.0,wc_2,wc_4,0.0,"[('wc_2', 0.3), ('wc_3', 0.9)]",0.93,,,22.0,0.0068000000000000005,['Pass'],Pass,0.3,0.2,1.0,2.0,0.3
7.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
7.0,2.0,wc_2,wc_5,0.0,"[('wc_5', 0.7), ('wc_2', 0.3), ('wc_3', 0.9)]",0.979,,,22.0,0.009105,['Pass'],Pass,0.7,-0.7,0.0,1.0,0.7
7.0,2.0,wc_2,,0.0,,,,41.0,,,,Pass,,,,,
7.0,2.0,wc_2,wc_1,1.0,"[('wc_1', 1.0), ('wc_2', 0.3), ('wc_3', 0.9), ('wc_5', 0.7)]",1.0,,,29.0,0.043654,['Pass'],Pass,1.0,0.0,3.0,3.0,1.0
13.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
13.0,3.0,wc_3,,0.0,,,79.0,,,,,Pass,,,,,
13.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
13.0,3.0,wc_3,wc_3,0.0,"[('wc_3', 0.9)]",0.9,,,25.0,0.002377,['Pass'],Pass,0.9,0.09999999999999998,3.0,3.0,0.9
