production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality
0.0,1.0,wc_1,,0.0,,,55.0,,,,,Pass
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
0.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 1)]",1.0,,,32.0,0.002343,['Pass'],Pass
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
0.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 1), ('wc_1', 1)]",2.0,,,26.0,0.009871999999999999,['Pass'],Pass
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
0.0,1.0,wc_1,wc_3,0.0,"[('wc_1', 1), ('wc_2', 1)]",2.0,,,33.0,0.006087,['Pass'],Pass
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
0.0,1.0,wc_1,wc_4,0.0,"[('wc_1', 1), ('wc_2', 1)]",2.0,,,35.0,0.008128,['Pass'],Pass
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
0.0,1.0,wc_1,wc_5,0.0,"[('wc_5', 1), ('wc_1', 1), ('wc_2', 1)]",3.0,,,29.0,0.00967,['Pass'],Pass
0.0,1.0,wc_1,,0.0,,,,61.0,,,,Pass
0.0,1.0,wc_1,wc_6,0.0,"[('wc_6', 1), ('wc_1', 1), ('wc_2', 1), ('wc_5', 1)]",4.0,,,24.0,0.016369,['Pass'],Pass
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
0.0,1.0,wc_1,wc_7,0.0,"[('wc_1', 1), ('wc_2', 1), ('wc_5', 1), ('wc_6', 1)]",4.0,,,34.0,0.014272,['Pass'],Pass
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
0.0,1.0,wc_1,wc_8,1.0,"[('wc_8', 1), ('wc_1', 1), ('wc_2', 1), ('wc_5', 1), ('wc_6', 1)]",5.0,,,23.0,0.04780199999999999,['Pass'],Pass
2.0,2.0,wc_2,,0.0,,,,182.0,,,,Pass
2.0,2.0,wc_2,,0.0,,,69.0,,,,,Pass
2.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass
2.0,2.0,wc_2,wc_2,0.0,"[('wc_2', 1)]",1.0,,,24.0,0.002372,['Fail'],Pass
2.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass
2.0,2.0,wc_2,wc_3,0.0,"[('wc_3', 1)]",1.0,,,23.0,0.003922,['Pass'],Pass
2.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass
2.0,2.0,wc_2,wc_4,0.0,"[('wc_4', 1), ('wc_3', 1)]",2.0,,,36.0,0.020515,['Pass'],Pass
2.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass
