production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality
1.0,1.0,wc_1,,0.0,,,62.0,,,,,Pass
1.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
1.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.3)]",0.30000000000000004,,,30.0,0.003024,['Pass'],Pass
1.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
1.0,1.0,wc_1,wc_2,0.0,"[('wc_1', 0.3)]",0.30000000000000004,,,27.0,0.008083,['Pass'],Pass
1.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
1.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 0.3), ('wc_1', 0.3)]",0.51,,,26.0,0.018651,['Pass'],Pass
1.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
1.0,1.0,wc_1,wc_4,0.0,"[('wc_4', 0.29), ('wc_1', 0.3), ('wc_3', 0.3)]",0.6521000000000001,,,35.0,0.012632,['Pass'],Pass
1.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
1.0,1.0,wc_1,wc_5,0.0,"[('wc_5', 0.3), ('wc_1', 0.3), ('wc_3', 0.3), ('wc_4', 0.29)]",0.7564700000000001,,,32.0,0.013779,['Pass'],Pass
1.0,1.0,wc_1,,0.0,,,,61.0,,,,Pass
1.0,1.0,wc_1,wc_6,1.0,"[('wc_6', 0.26999999999999996), ('wc_1', 0.3), ('wc_3', 0.3), ('wc_4', 0.29), ('wc_5', 0.3)]",0.8222231,,,20.0,0.061623000000000004,['Pass'],Pass
3.0,4.0,wc_4,,0.0,,,,341.0,,,,Pass
3.0,4.0,wc_4,,0.0,,,69.0,,,,,Pass
3.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass
3.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 0.29)]",0.29000000000000004,,,32.0,0.006783,['Fail'],Pass
3.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass
3.0,4.0,wc_4,wc_5,0.0,"[('wc_5', 0.3), ('wc_4', 0.29)]",0.5030000000000001,,,21.0,0.005301,['Fail'],Pass
3.0,4.0,wc_4,,0.0,,,,41.0,,,,Pass
3.0,4.0,wc_4,wc_1,0.0,"[('wc_4', 0.29), ('wc_5', 0.3)]",0.5030000000000001,,,21.0,0.009803,['Fail'],Pass
3.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass
3.0,4.0,wc_4,wc_2,0.0,"[('wc_2', 0.26999999999999996), ('wc_4', 0.29), ('wc_5', 0.3)]",0.63719,,,33.0,0.011286000000000001,['Fail'],Pass
3.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass
3.0,4.0,wc_4,wc_3,0.0,"[('wc_4', 0.29), ('wc_5', 0.3), ('wc_2', 0.26999999999999996)]",0.63719,,,39.0,0.013322,['Fail'],Pass
3.0,4.0,wc_4,,0.0,,,,101.0,,,,Pass
3.0,4.0,wc_4,wc_6,0.0,"[('wc_6', 0.25999999999999995), ('wc_1', 0.3), ('wc_3', 0.3)]",0.6374,,,27.0,0.02805,['Pass'],Pass
3.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass
3.0,4.0,wc_4,wc_7,0.0,"[('wc_7', 0.26999999999999996), ('wc_1', 0.3), ('wc_3', 0.3), ('wc_6', 0.25999999999999995)]",0.735302,,,25.0,0.025269999999999997,['Pass'],Pass
3.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass
3.0,4.0,wc_4,wc_8,0.0,"[('wc_1', 0.3), ('wc_3', 0.3), ('wc_6', 0.25999999999999995), ('wc_7', 0.26999999999999996)]",0.7353020000000001,,,20.0,0.027391,['Pass'],Pass
3.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass
3.0,4.0,wc_4,wc_9,1.0,"[('wc_9', 0.27999999999999997), ('wc_4', 0.29), ('wc_5', 0.3), ('wc_2', 0.26999999999999996), ('wc_8', 0.24999999999999994)]",0.8040826,,,31.0,0.11465799999999998,['Fail'],Pass
7.0,2.0,wc_2,,0.0,,,,263.0,,,,Pass
7.0,2.0,wc_2,,0.0,,,58.0,,,,,Pass
7.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass
7.0,2.0,wc_2,wc_2,0.0,"[('wc_2', 0.26999999999999996)]",0.27,,,37.0,0.003237,['Pass'],Pass
7.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass
7.0,2.0,wc_2,wc_3,0.0,"[('wc_3', 0.3), ('wc_2', 0.26999999999999996)]",0.489,,,31.0,0.010836,['Pass'],Pass
7.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass
7.0,2.0,wc_2,wc_4,0.0,"[('wc_2', 0.26999999999999996), ('wc_3', 0.3)]",0.489,,,22.0,0.009249,['Pass'],Pass
7.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass
7.0,2.0,wc_2,wc_5,0.0,"[('wc_5', 0.3), ('wc_2', 0.26999999999999996), ('wc_3', 0.3)]",0.6423000000000001,,,22.0,0.010402000000000002,['Pass'],Pass
7.0,2.0,wc_2,,0.0,,,,41.0,,,,Pass
7.0,2.0,wc_2,wc_1,0.0,"[('wc_1', 0.3), ('wc_2', 0.26999999999999996), ('wc_3', 0.3), ('wc_5', 0.3)]",0.7496100000000001,,,29.0,0.013688,['Pass'],Pass
7.0,2.0,wc_2,,0.0,,,,142.0,,,,Pass
