time_step,workpiece_id,step_idx,production_workcell,actual_quality,state,qc,consent,winner_qc_list,score,qc_results,production_time,transport_time,inspection_time,network_time,in_winner_counter,in_qc_counter,score_error,qc_score,qc_capability
1.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
2.0,wp_1,1.0,wc_1,"{'Pass': 94, 'Fail': 6}",['Pass'],,,,,,73.0,,,,,,,,
76.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
76.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
77.0,wp_1,1.0,,,,wc_1,0.0,"[('wc_1', 0.95)]",0.95,['Pass'],,,25.0,0.002165,0.0,0.0,-0.95,0.95,0.8
103.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
104.0,wp_1,1.0,,,,wc_2,0.0,"[('wc_2', 0.76), ('wc_1', 0.95)]",0.988,['Pass'],,,33.0,0.004678,0.0,0.0,-0.76,0.76,0.7
138.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
102.0,wp_2,1.0,wc_1,"{'Pass': 52, 'Fail': 48}",['Pass'],,,,,,69.0,,,,,,,,
172.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
172.0,wp_3,1.0,,,,,,,,,,0.0,,,,,,,
139.0,wp_1,1.0,,,,wc_3,1.0,"[('wc_3', 0.93), ('wc_1', 0.95), ('wc_2', 0.76)]",0.99916,['Pass'],,,40.0,0.049964,1.0,1.0,0.06999999999999995,0.93,0.9
181.0,wp_1,3.0,,,,,,,,,,0.0,,,,,,,
173.0,wp_2,1.0,,,,wc_1,0.0,"[('wc_1', 0.95)]",0.95,['Fail'],,,27.0,0.002354,1.0,1.0,0.050000000000000044,0.95,0.8
201.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
202.0,wp_2,1.0,,,,wc_2,0.0,"[('wc_1', 0.95)]",0.95,['Fail'],,,27.0,0.004771,1.0,1.0,0.24,0.76,0.7
230.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
200.0,wp_3,1.0,wc_1,"{'Pass': 98, 'Fail': 2}",['Pass'],,,,,,56.0,,,,,,,,
257.0,wp_3,1.0,,,,,,,,,,0.0,,,,,,,
257.0,wp_4,1.0,,,,,,,,,,0.0,,,,,,,
238.0,wp_2,1.0,,,,wc_3,0.0,"[('wc_3', 0.93), ('wc_2', 0.76)]",0.9832,['Pass'],,,28.0,0.00622,1.0,1.0,0.06999999999999995,0.93,0.9
211.0,wp_1,3.0,wc_3,"{'Pass': 42, 'Fail': 58}",['Fail'],,,,,,56.0,,,,,,,,
267.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
268.0,wp_1,3.0,,,,,,,,,,0.0,,,,,,,
269.0,wp_1,3.0,,,,wc_3,0.0,"[('wc_3', 0.93)]",0.93,['Fail'],,,22.0,0.004688,1.0,1.0,0.06999999999999995,0.93,0.9
292.0,wp_1,3.0,,,,,,,,,,0.0,,,,,,,
258.0,wp_3,1.0,,,,wc_1,0.0,"[('wc_1', 0.95)]",0.95,['Pass'],,,38.0,0.00229,1.0,1.0,0.050000000000000044,0.95,0.8
297.0,wp_3,1.0,,,,,,,,,,0.0,,,,,,,
268.0,wp_2,1.0,,,,wc_4,1.0,"[('wc_4', 0.99), ('wc_2', 0.76), ('wc_3', 0.93)]",0.999832,['Pass'],,,35.0,0.039822,1.0,2.0,-0.49,0.99,0.9
305.0,wp_2,3.0,,,,,,,,,,103.0,,,,,,,
298.0,wp_3,1.0,,,,wc_2,0.0,"[('wc_2', 0.76), ('wc_1', 0.95)]",0.988,['Pass'],,,34.0,0.004666,2.0,2.0,0.24,0.76,0.7
293.0,wp_1,3.0,,,,wc_5,0.0,"[('wc_5', 0.58), ('wc_3', 0.93)]",0.9706,['Fail'],,,40.0,0.016739,0.0,2.0,-0.58,0.58,0.8
333.0,wp_3,1.0,,,,,,,,,,0.0,,,,,,,
334.0,wp_1,3.0,,,,,,,,,,41.0,,,,,,,
334.0,wp_3,1.0,,,,wc_3,1.0,"[('wc_3', 0.93), ('wc_1', 0.95), ('wc_2', 0.76)]",0.99916,['Pass'],,,40.0,0.050412000000000005,3.0,3.0,0.06999999999999995,0.93,0.9
376.0,wp_3,4.0,,,,,,,,,,0.0,,,,,,,
375.0,wp_1,3.0,,,,wc_1,1.0,"[('wc_1', 0.95), ('wc_3', 0.93), ('wc_5', 0.58)]",0.99853,['Fail'],,,37.0,0.03929900000000001,3.0,4.0,-0.19999999999999996,0.95,0.8
341.0,wp_4,1.0,wc_1,"{'Pass': 99, 'Fail': 1}",['Pass'],,,,,,71.0,,,,,,,,
413.0,wp_4,1.0,,,,,,,,,,0.0,,,,,,,
413.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
