time_step,workpiece_id,step_idx,production_workcell,actual_quality,state,qc,consent,winner_qc_list,score,qc_results,production_time,transport_time,inspection_time,network_time,in_winner_counter,in_qc_counter,score_error,qc_score,qc_capability
1.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
2.0,wp_1,1.0,wc_1,"{'Pass': 32, 'Fail': 68}",['Fail'],,,,,,70.0,,,,,,,,
73.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
73.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
74.0,wp_1,1.0,,,,wc_1,0.0,"[('wc_1', 0.45)]",0.44999999999999996,['Pass'],,,22.0,0.002315,0.0,0.0,-0.45,0.45,0.4
97.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
98.0,wp_1,1.0,,,,wc_2,0.0,"[('wc_2', 0.99)]",0.99,['Fail'],,,26.0,0.004005,0.0,0.0,-0.99,0.99,1.0
125.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
126.0,wp_1,1.0,,,,wc_3,0.0,"[('wc_3', 0.86), ('wc_2', 0.99)]",0.9986,['Fail'],,,29.0,0.00929,0.0,0.0,-0.86,0.86,0.9
156.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
96.0,wp_2,1.0,wc_1,"{'Pass': 13, 'Fail': 87}",['Fail'],,,,,,80.0,,,,,,,,
177.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
177.0,wp_3,1.0,,,,,,,,,,0.0,,,,,,,
157.0,wp_1,1.0,,,,wc_4,1.0,"[('wc_4', 0.86), ('wc_2', 0.99), ('wc_3', 0.86)]",0.999804,['Fail'],,,24.0,0.039653,1.0,1.0,0.14,0.86,0.9
178.0,wp_2,1.0,,,,wc_1,0.0,"[('wc_1', 0.45)]",0.44999999999999996,['Fail'],,,29.0,0.002379,0.0,1.0,-0.45,0.45,0.4
208.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
209.0,wp_2,1.0,,,,wc_2,0.0,"[('wc_2', 0.99), ('wc_1', 0.45)]",0.9944999999999999,['Fail'],,,31.0,0.004732,1.0,1.0,0.010000000000000009,0.99,1.0
241.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
242.0,wp_2,1.0,,,,wc_3,1.0,"[('wc_3', 0.86), ('wc_1', 0.45), ('wc_2', 0.99)]",0.99923,['Fail'],,,29.0,0.042973,2.0,2.0,0.14,0.86,0.9
