production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
0.0,1.0,wc_1,,0.0,,,74.0,,,,,Fail,,,,,
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 1.0)]",1.0,,,30.0,0.002236,['Fail'],Fail,1.0,-1.0,0.0,0.0,0.7
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_2,0.0,"[('wc_1', 1.0)]",1.0,,,36.0,0.004007,['Fail'],Fail,1.0,-1.0,0.0,0.0,0.1
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 1.0), ('wc_2', 1.0)]",2.0,,,27.0,0.012132,['Pass'],Fail,1.0,-1.0,0.0,0.0,0.1
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_4,0.0,"[('wc_4', 1.0), ('wc_1', 1.0)]",2.0,,,21.0,0.009204,['Fail'],Fail,1.0,-1.0,0.0,0.0,0.7
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_5,0.0,"[('wc_5', 1.0), ('wc_1', 1.0), ('wc_4', 1.0)]",3.0,,,24.0,0.010355,['Fail'],Fail,1.0,-1.0,0.0,0.0,0.8
0.0,1.0,wc_1,,0.0,,,,61.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_6,0.0,"[('wc_6', 1.0), ('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0)]",4.0,,,24.0,0.026188,['Fail'],Fail,1.0,-1.0,0.0,0.0,0.2
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_7,0.0,"[('wc_7', 1.0), ('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_6', 1.0)]",5.0,,,30.0,0.015296999999999998,['Fail'],Fail,1.0,-1.0,0.0,0.0,0.9
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_8,0.0,"[('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_6', 1.0), ('wc_7', 1.0)]",5.0,,,20.0,0.018979000000000003,['Fail'],Fail,1.0,-1.0,0.0,0.0,0.3
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_9,0.0,"[('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_6', 1.0), ('wc_7', 1.0)]",5.0,,,39.0,0.018073,['Fail'],Fail,1.0,-1.0,0.0,0.0,0.1
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_10,0.0,"[('wc_10', 1.0), ('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_6', 1.0), ('wc_7', 1.0)]",6.0,,,24.0,0.024179000000000003,['Fail'],Fail,1.0,-1.0,0.0,0.0,0.8
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_11,0.0,"[('wc_11', 1.0), ('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_6', 1.0), ('wc_7', 1.0), ('wc_10', 1.0)]",7.0,,,22.0,0.021954000000000005,['Fail'],Fail,1.0,-1.0,0.0,0.0,1.0
0.0,1.0,wc_1,,0.0,,,,61.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_12,0.0,"[('wc_12', 1.0), ('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_6', 1.0), ('wc_7', 1.0), ('wc_10', 1.0), ('wc_11', 1.0)]",8.0,,,29.0,0.023592000000000002,['Fail'],Fail,1.0,-1.0,0.0,0.0,1.0
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_13,0.0,"[('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_6', 1.0), ('wc_7', 1.0), ('wc_10', 1.0), ('wc_11', 1.0), ('wc_12', 1.0)]",8.0,,,28.0,0.030366999999999998,['Fail'],Fail,1.0,-1.0,0.0,0.0,0.1
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_14,0.0,"[('wc_14', 1.0), ('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_6', 1.0), ('wc_7', 1.0), ('wc_10', 1.0), ('wc_11', 1.0), ('wc_12', 1.0)]",9.0,,,22.0,0.032928,['Fail'],Fail,1.0,-1.0,0.0,0.0,0.5
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_15,0.0,"[('wc_15', 1.0), ('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_6', 1.0), ('wc_7', 1.0), ('wc_10', 1.0), ('wc_11', 1.0), ('wc_12', 1.0), ('wc_14', 1.0)]",10.0,,,24.0,0.035323,['Fail'],Fail,1.0,-1.0,0.0,0.0,0.5
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_16,0.0,"[('wc_16', 1.0), ('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_6', 1.0), ('wc_7', 1.0), ('wc_10', 1.0), ('wc_11', 1.0), ('wc_12', 1.0), ('wc_14', 1.0), ('wc_15', 1.0)]",11.0,,,30.0,0.033946,['Fail'],Fail,1.0,-1.0,0.0,0.0,0.6
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_17,1.0,"[('wc_17', 1.0), ('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_6', 1.0), ('wc_7', 1.0), ('wc_10', 1.0), ('wc_11', 1.0), ('wc_12', 1.0), ('wc_14', 1.0), ('wc_15', 1.0), ('wc_16', 1.0)]",12.0,,,35.0,0.065365,['Fail'],Fail,1.0,0.0,1.0,1.0,0.6
10.0,1.0,wc_1,,0.0,,,,243.0,,,,Pass,,,,,
10.0,1.0,wc_1,,0.0,,,59.0,,,,,Pass,,,,,
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 1.0)]",1.0,,,31.0,0.00226,['Pass'],Pass,1.0,0.0,1.0,1.0,0.7
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 1.0)]",1.0,,,37.0,0.004266,['Fail'],Pass,1.0,-1.0,0.0,1.0,0.1
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 1.0), ('wc_2', 1.0)]",2.0,,,22.0,0.008264,['Fail'],Pass,1.0,-1.0,0.0,1.0,0.1
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_4,0.0,"[('wc_2', 1.0), ('wc_3', 1.0)]",2.0,,,40.0,0.022597,['Fail'],Pass,1.0,0.0,1.0,1.0,0.7
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_5,0.0,"[('wc_5', 1.0), ('wc_1', 1.0), ('wc_4', 1.0)]",3.0,,,22.0,0.009474,['Pass'],Pass,1.0,0.0,1.0,1.0,0.8
10.0,1.0,wc_1,,0.0,,,,61.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_6,0.0,"[('wc_6', 1.0), ('wc_2', 1.0), ('wc_3', 1.0)]",3.0,,,22.0,0.010935,['Fail'],Pass,1.0,0.0,1.0,1.0,0.2
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_7,0.0,"[('wc_7', 1.0), ('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0)]",4.0,,,39.0,0.022574,['Pass'],Pass,1.0,0.0,1.0,1.0,0.9
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_8,0.0,"[('wc_8', 1.0), ('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_7', 1.0)]",5.0,,,35.0,0.021887,['Pass'],Pass,1.0,-1.0,0.0,1.0,0.3
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_9,0.0,"[('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_7', 1.0), ('wc_8', 1.0)]",5.0,,,27.0,0.023024,['Pass'],Pass,1.0,-1.0,0.0,1.0,0.1
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_10,0.0,"[('wc_10', 1.0), ('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_7', 1.0), ('wc_8', 1.0)]",6.0,,,30.0,0.018965999999999997,['Pass'],Pass,1.0,0.0,1.0,1.0,0.8
10.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_11,0.0,"[('wc_11', 1.0), ('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_7', 1.0), ('wc_8', 1.0), ('wc_10', 1.0)]",7.0,,,33.0,0.029685000000000003,['Pass'],Pass,1.0,0.0,1.0,1.0,1.0
10.0,1.0,wc_1,,0.0,,,,61.0,,,,Pass,,,,,
10.0,1.0,wc_1,wc_12,0.0,"[('wc_12', 1.0), ('wc_1', 1.0), ('wc_4', 1.0), ('wc_5', 1.0), ('wc_7', 1.0), ('wc_8', 1.0), ('wc_10', 1.0), ('wc_11', 1.0)]",8.0,,,34.0,0.024671000000000002,['Pass'],Pass,1.0,0.0,1.0,1.0,1.0
