production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
2.0,1.0,wc_1,,0.0,,,74.0,,,,,Pass,,,,,
2.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
2.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.6800000000000005)]",0.6800000000000005,,,20.0,0.00237,['Fail'],Pass,0.6800000000000005,-0.5728571428571434,0.0,0.0,0.4
2.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
2.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.8700000000000007), ('wc_1', 0.6800000000000005)]",0.9584000000000003,,,24.0,0.0045520000000000005,['Fail'],Pass,0.8700000000000007,-0.7628571428571436,0.0,0.0,0.9
2.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
2.0,1.0,wc_1,wc_3,0.0,"[('wc_1', 0.6800000000000005), ('wc_2', 0.8700000000000007)]",0.9584000000000003,,,32.0,0.011817,['Fail'],Pass,0.8600000000000007,-0.7528571428571436,0.0,0.0,0.7
2.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
2.0,1.0,wc_1,wc_4,0.0,"[('wc_4', 0.8500000000000006), ('wc_3', 0.8600000000000007)]",0.9790000000000002,,,30.0,0.010509999999999999,['Pass'],Pass,0.8500000000000006,-0.7428571428571435,0.0,0.0,0.8
2.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
2.0,1.0,wc_1,wc_5,1.0,"[('wc_5', 0.6900000000000005), ('wc_1', 0.6800000000000005), ('wc_2', 0.8700000000000007)]",0.9871040000000001,,,23.0,0.043328,['Fail'],Pass,0.6900000000000005,-0.5520689655172419,0.0,0.0,0.7
5.0,4.0,wc_4,,0.0,,,,103.0,,,,Fail,,,,,
5.0,4.0,wc_4,,0.0,,,77.0,,,,,Fail,,,,,
5.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
5.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 0.8500000000000006)]",0.8500000000000006,,,28.0,0.002197,['Fail'],Fail,0.8500000000000006,-0.8500000000000006,0.0,1.0,0.8
5.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
5.0,4.0,wc_4,wc_5,0.0,"[('wc_5', 0.6900000000000005), ('wc_4', 0.8500000000000006)]",0.9535000000000002,,,40.0,0.015464000000000002,['Fail'],Fail,0.6900000000000005,-0.6900000000000005,0.0,0.0,0.7
5.0,4.0,wc_4,,0.0,,,,41.0,,,,Fail,,,,,
5.0,4.0,wc_4,wc_1,1.0,"[('wc_1', 0.6800000000000005), ('wc_4', 0.8500000000000006), ('wc_5', 0.6900000000000005)]",0.9851200000000001,,,36.0,0.036219999999999995,['Fail'],Fail,0.6800000000000005,0.3199999999999995,2.0,2.0,0.4
9.0,2.0,wc_2,,0.0,,,,0.0,,,,Fail,,,,,
