production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality
4.0,1.0,wc_1,,0.0,,,70.0,,,,,Pass
4.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
4.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 1)]",1.0,,,26.0,0.002093,['Pass'],Pass
4.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
4.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 1)]",1.0,,,33.0,0.004218,['Fail'],Pass
4.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
4.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 1), ('wc_1', 1)]",2.0,,,30.0,0.0056489999999999995,['Pass'],Pass
4.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
4.0,1.0,wc_1,wc_4,0.0,"[('wc_4', 1), ('wc_1', 1), ('wc_3', 1)]",3.0,,,40.0,0.007660999999999999,['Pass'],Pass
4.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
4.0,1.0,wc_1,wc_5,0.0,"[('wc_5', 1), ('wc_1', 1), ('wc_3', 1), ('wc_4', 1)]",4.0,,,31.0,0.011117,['Pass'],Pass
4.0,1.0,wc_1,,0.0,,,,61.0,,,,Pass
4.0,1.0,wc_1,wc_6,0.0,"[('wc_6', 1), ('wc_1', 1), ('wc_3', 1), ('wc_4', 1), ('wc_5', 1)]",5.0,,,35.0,0.0124,['Pass'],Pass
4.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
4.0,1.0,wc_1,wc_7,0.0,"[('wc_7', 1), ('wc_1', 1), ('wc_3', 1), ('wc_4', 1), ('wc_5', 1), ('wc_6', 1)]",6.0,,,36.0,0.012018000000000001,['Pass'],Pass
4.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass
4.0,1.0,wc_1,wc_8,1.0,"[('wc_8', 1), ('wc_1', 1), ('wc_3', 1), ('wc_4', 1), ('wc_5', 1), ('wc_6', 1), ('wc_7', 1)]",7.0,,,34.0,0.04692,['Pass'],Pass
9.0,4.0,wc_4,,0.0,,,,301.0,,,,Fail
9.0,4.0,wc_4,,0.0,,,73.0,,,,,Fail
9.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail
9.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 1)]",1.0,,,32.0,0.002149,['Pass'],Fail
9.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail
9.0,4.0,wc_4,wc_5,0.0,"[('wc_5', 1)]",1.0,,,30.0,0.004012,['Fail'],Fail
9.0,4.0,wc_4,,0.0,,,,41.0,,,,Fail
9.0,4.0,wc_4,wc_1,0.0,"[('wc_1', 1), ('wc_5', 1)]",2.0,,,26.0,0.005959,['Fail'],Fail
9.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail
9.0,4.0,wc_4,wc_2,0.0,"[('wc_2', 1), ('wc_4', 1)]",2.0,,,29.0,0.007816,['Pass'],Fail
9.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail
9.0,4.0,wc_4,wc_3,0.0,"[('wc_3', 1), ('wc_5', 1), ('wc_1', 1)]",3.0,,,30.0,0.008921,['Fail'],Fail
9.0,4.0,wc_4,,0.0,,,,101.0,,,,Fail
9.0,4.0,wc_4,wc_6,0.0,"[('wc_6', 1), ('wc_5', 1), ('wc_1', 1), ('wc_3', 1)]",4.0,,,33.0,0.013279,['Fail'],Fail
9.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail
9.0,4.0,wc_4,wc_7,0.0,"[('wc_5', 1), ('wc_1', 1), ('wc_3', 1), ('wc_6', 1)]",4.0,,,27.0,0.011779999999999999,['Fail'],Fail
9.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail
9.0,4.0,wc_4,wc_8,0.0,"[('wc_8', 1), ('wc_4', 1), ('wc_2', 1), ('wc_7', 1)]",4.0,,,25.0,0.01359,['Pass'],Fail
9.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail
9.0,4.0,wc_4,wc_9,0.0,"[('wc_9', 1), ('wc_4', 1), ('wc_2', 1), ('wc_7', 1), ('wc_8', 1)]",5.0,,,32.0,0.017168000000000003,['Pass'],Fail
9.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail
9.0,4.0,wc_4,wc_10,0.0,"[('wc_10', 1), ('wc_4', 1), ('wc_2', 1), ('wc_7', 1), ('wc_8', 1), ('wc_9', 1)]",6.0,,,39.0,0.019705999999999998,['Pass'],Fail
9.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail
9.0,4.0,wc_4,wc_11,0.0,"[('wc_4', 1), ('wc_2', 1), ('wc_7', 1), ('wc_8', 1), ('wc_9', 1), ('wc_10', 1)]",6.0,,,37.0,0.022448000000000003,['Pass'],Fail
9.0,4.0,wc_4,,0.0,,,,61.0,,,,Fail
9.0,4.0,wc_4,wc_12,1.0,"[('wc_12', 1), ('wc_4', 1), ('wc_2', 1), ('wc_7', 1), ('wc_8', 1), ('wc_9', 1), ('wc_10', 1)]",7.0,,,36.0,0.052549,['Pass'],Fail
17.0,4.0,wc_4,,0.0,,,,381.0,,,,Pass
17.0,4.0,wc_4,,0.0,,,74.0,,,,,Pass
17.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass
17.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 1)]",1.0,,,39.0,0.002008,['Pass'],Pass
17.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass
17.0,4.0,wc_4,wc_5,0.0,"[('wc_5', 1), ('wc_4', 1)]",2.0,,,34.0,0.004398,['Pass'],Pass
17.0,4.0,wc_4,,0.0,,,,41.0,,,,Pass
17.0,4.0,wc_4,wc_1,0.0,"[('wc_1', 1), ('wc_4', 1), ('wc_5', 1)]",3.0,,,32.0,0.005739,['Pass'],Pass
17.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass
17.0,4.0,wc_4,wc_2,0.0,"[('wc_2', 1), ('wc_4', 1), ('wc_5', 1), ('wc_1', 1)]",4.0,,,21.0,0.008367,['Pass'],Pass
17.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass
17.0,4.0,wc_4,wc_3,0.0,"[('wc_3', 1), ('wc_4', 1), ('wc_5', 1), ('wc_1', 1), ('wc_2', 1)]",5.0,,,40.0,0.009786,['Pass'],Pass
17.0,4.0,wc_4,,0.0,,,,101.0,,,,Pass
17.0,4.0,wc_4,wc_6,0.0,"[('wc_6', 1), ('wc_4', 1), ('wc_5', 1), ('wc_1', 1), ('wc_2', 1), ('wc_3', 1)]",6.0,,,37.0,0.010385,['Pass'],Pass
17.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass
17.0,4.0,wc_4,wc_7,1.0,"[('wc_7', 1), ('wc_4', 1), ('wc_5', 1), ('wc_1', 1), ('wc_2', 1), ('wc_3', 1), ('wc_6', 1)]",7.0,,,24.0,0.043884000000000006,['Pass'],Pass
24.0,2.0,wc_2,,0.0,,,,202.0,,,,Pass
24.0,2.0,wc_2,,0.0,,,64.0,,,,,Pass
24.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass
