production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
7.0,1.0,wc_1,,0.0,,,68.0,,,,,Fail,,,,,
7.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
7.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.6000000000000004)]",0.6000000000000004,,,35.0,0.002435,['Fail'],Fail,0.6000000000000004,-0.4181818181818186,0.0,0.0,0.5
7.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
7.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.2300000000000001), ('wc_1', 0.6000000000000004)]",0.6920000000000004,,,28.0,0.0061189999999999994,['Fail'],Fail,0.2300000000000001,-0.13909090909090918,0.0,0.0,0.2
7.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
7.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 0.5200000000000004), ('wc_1', 0.6000000000000004), ('wc_2', 0.2300000000000001)]",0.8521600000000003,,,22.0,0.005669,['Fail'],Fail,0.5200000000000004,-0.2775757575757579,0.0,0.0,0.4
7.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
7.0,1.0,wc_1,wc_4,1.0,"[('wc_4', 0.6700000000000005), ('wc_1', 0.6000000000000004), ('wc_2', 0.2300000000000001), ('wc_3', 0.5200000000000004)]",0.9512128000000002,,,20.0,0.042031,['Fail'],Fail,0.6700000000000005,-0.45787878787878833,0.0,0.0,0.6
16.0,1.0,wc_1,,0.0,,,,61.0,,,,Pass,,,,,
16.0,1.0,wc_1,,0.0,,,72.0,,,,,Pass,,,,,
16.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
16.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.6000000000000004)]",0.6000000000000004,,,27.0,0.002148,['Pass'],Pass,0.6000000000000004,0.3999999999999996,1.0,1.0,0.5
16.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
16.0,1.0,wc_1,wc_2,0.0,"[('wc_1', 0.6000000000000004)]",0.6000000000000004,,,21.0,0.006678,['Pass'],Pass,0.2300000000000001,0.7699999999999999,1.0,1.0,0.2
16.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
