time_step,workpiece_id,step_idx,production_workcell,actual_quality,state,qc,consent,winner_qc_list,score,qc_results,production_time,transport_time,inspection_time,network_time,in_winner_counter,in_qc_counter,score_error,qc_score,qc_capability
1071.0,wp_2,2.0,,,,wc_5,1.0,"[('wc_5', 0.57), ('wc_2', 0.87), ('wc_3', 0.83)]",0.990497,['Fail'],,,40.0,0.034829,2.0,3.0,0.09666666666666668,0.57,0.4
1113.0,wp_2,2.0,,,,,,,,,,61.0,,,,,,,
1073.0,wp_3,1.0,,,,wc_1,0.0,"[('wc_1', 0.24)]",0.24,['Fail'],,,40.0,0.004196999999999999,0.0,1.0,-0.24,0.24,0.1
1114.0,wp_3,1.0,,,,,,,,,,0.0,,,,,,,
1115.0,wp_3,1.0,,,,wc_3,0.0,"[('wc_3', 0.83), ('wc_1', 0.24)]",0.8708,['Fail'],,,21.0,0.006024,2.0,3.0,-0.16333333333333333,0.83,0.9
1137.0,wp_3,1.0,,,,,,,,,,0.0,,,,,,,
1162.0,wp_3,1.0,,,,wc_4,0.0,"[('wc_1', 0.24), ('wc_3', 0.83)]",0.8708,['Fail'],,,23.0,0.005730000000000001,1.0,3.0,-0.48666666666666664,0.82,0.7
1118.0,wp_4,4.0,wc_4,"{'Pass': 6, 'Fail': 94}",['Fail'],,,,,,67.0,,,,,,,,
1186.0,wp_3,1.0,,,,,,,,,,0.0,,,,,,,
1186.0,wp_4,4.0,,,,,,,,,,0.0,,,,,,,
1187.0,wp_3,1.0,,,,wc_5,0.0,"[('wc_5', 0.57), ('wc_4', 0.82)]",0.9226,['Pass'],,,23.0,0.009315,2.0,3.0,0.09666666666666668,0.57,0.4
1211.0,wp_3,1.0,,,,,,,,,,61.0,,,,,,,
1187.0,wp_4,4.0,,,,wc_4,0.0,"[('wc_4', 0.82)]",0.82,['Fail'],,,26.0,0.002589,1.0,3.0,-0.48666666666666664,0.82,0.7
1214.0,wp_4,4.0,,,,,,,,,,0.0,,,,,,,
1215.0,wp_4,4.0,,,,wc_5,0.0,"[('wc_5', 0.57), ('wc_4', 0.82)]",0.9226,['Fail'],,,39.0,0.003702,2.0,3.0,0.09666666666666668,0.57,0.4
1255.0,wp_4,4.0,,,,,,,,,,41.0,,,,,,,
1242.0,wp_1,4.0,,,,wc_2,0.0,"[('wc_2', 0.87), ('wc_4', 0.82)]",0.9766,['Fail'],,,34.0,0.0039640000000000005,2.0,3.0,-0.20333333333333337,0.87,0.8
1209.0,wp_2,2.0,wc_2,"{'Pass': 13, 'Fail': 87}",['Fail'],,,,,,67.0,,,,,,,,
1277.0,wp_1,4.0,,,,,,,,,,0.0,,,,,,,
1277.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
1272.0,wp_3,1.0,,,,wc_6,1.0,"[('wc_6', 0.87), ('wc_1', 0.24), ('wc_3', 0.83)]",0.983204,['Fail'],,,28.0,0.037943,1.0,3.0,-0.5366666666666666,0.87,0.9
1278.0,wp_1,4.0,,,,wc_3,1.0,"[('wc_3', 0.83), ('wc_4', 0.82), ('wc_2', 0.87)]",0.996022,['Fail'],,,24.0,0.041962000000000006,4.0,5.0,-0.029999999999999916,0.83,0.9
1302.0,wp_3,3.0,,,,,,,,,,321.0,,,,,,,
1304.0,wp_1,4.0,,,,,,,,,,0.0,,,,,,,
1278.0,wp_2,2.0,,,,wc_2,0.0,"[('wc_2', 0.87)]",0.87,['Fail'],,,36.0,0.004817,3.0,5.0,-0.27,0.87,0.8
1315.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
1316.0,wp_2,2.0,,,,wc_3,0.0,"[('wc_3', 0.83), ('wc_2', 0.87)]",0.9779,['Fail'],,,31.0,0.004512,4.0,5.0,-0.029999999999999916,0.83,0.9
1348.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
1336.0,wp_4,4.0,,,,wc_1,1.0,"[('wc_1', 0.24), ('wc_4', 0.82), ('wc_5', 0.57)]",0.941176,['Fail'],,,33.0,0.03808400000000001,2.0,4.0,0.26,0.24,0.1
1308.0,wp_5,1.0,wc_1,"{'Pass': 2, 'Fail': 98}",['Fail'],,,,,,61.0,,,,,,,,
1370.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1371.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
1371.0,wp_5,1.0,,,,wc_1,0.0,"[('wc_1', 0.24)]",0.24,['Pass'],,,22.0,0.002327,2.0,4.0,0.26,0.24,0.1
1394.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1368.0,wp_2,2.0,,,,wc_4,1.0,"[('wc_4', 0.82), ('wc_2', 0.87), ('wc_3', 0.83)]",0.996022,['Fail'],,,40.0,0.036043,4.0,7.0,-0.24857142857142855,0.82,0.7
1346.0,wp_1,4.0,wc_4,"{'Pass': 38, 'Fail': 62}",['Fail'],,,,,,63.0,,,,,,,,
1410.0,wp_1,4.0,,,,,,,,,,0.0,,,,,,,
1410.0,wp_2,4.0,,,,,,,,,,0.0,,,,,,,
1411.0,wp_1,4.0,,,,wc_4,0.0,"[('wc_4', 0.82)]",0.82,['Fail'],,,33.0,0.002205,4.0,7.0,-0.24857142857142855,0.82,0.7
1445.0,wp_1,4.0,,,,,,,,,,0.0,,,,,,,
1428.0,wp_5,1.0,,,,wc_2,0.0,"[('wc_2', 0.87)]",0.87,['Fail'],,,25.0,0.00455,4.0,7.0,-0.2985714285714286,0.87,0.8
1398.0,wp_4,2.0,wc_2,"{'Pass': 36, 'Fail': 64}",['Fail'],,,,,,56.0,,,,,,,,
1454.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1455.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
1456.0,wp_4,2.0,,,,wc_2,0.0,"[('wc_2', 0.87)]",0.87,['Fail'],,,23.0,0.005117,4.0,7.0,-0.2985714285714286,0.87,0.8
1480.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
1446.0,wp_1,4.0,,,,wc_5,0.0,"[('wc_4', 0.82)]",0.82,['Fail'],,,35.0,0.010713,3.0,7.0,-0.1414285714285714,0.57,0.4
1482.0,wp_1,4.0,,,,,,,,,,41.0,,,,,,,
1455.0,wp_5,1.0,,,,wc_3,0.0,"[('wc_3', 0.83), ('wc_2', 0.87)]",0.9779,['Fail'],,,32.0,0.007783999999999999,5.0,7.0,-0.11571428571428566,0.83,0.9
1488.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1489.0,wp_5,1.0,,,,wc_5,1.0,"[('wc_5', 0.57), ('wc_2', 0.87), ('wc_3', 0.83)]",0.990497,['Fail'],,,30.0,0.03585200000000001,4.0,8.0,-0.06999999999999995,0.57,0.4
1521.0,wp_5,1.0,,,,,,,,,,41.0,,,,,,,
1500.0,wp_4,2.0,,,,wc_4,0.0,"[('wc_4', 0.82), ('wc_2', 0.87)]",0.9766,['Fail'],,,31.0,0.006338,4.0,8.0,-0.31999999999999995,0.82,0.7
1476.0,wp_2,4.0,wc_4,"{'Pass': 69, 'Fail': 31}",['Pass'],,,,,,56.0,,,,,,,,
1532.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
1533.0,wp_2,4.0,,,,,,,,,,0.0,,,,,,,
1534.0,wp_2,4.0,,,,wc_4,0.0,"[('wc_4', 0.82)]",0.82,['Pass'],,,21.0,0.0075509999999999996,4.0,8.0,-0.31999999999999995,0.82,0.7
1556.0,wp_2,4.0,,,,,,,,,,81.0,,,,,,,
1523.0,wp_1,4.0,,,,wc_1,0.0,"[('wc_4', 0.82)]",0.82,['Fail'],,,34.0,0.009626,2.0,6.0,0.09333333333333332,0.24,0.1
1558.0,wp_1,4.0,,,,,,,,,,0.0,,,,,,,
1533.0,wp_4,2.0,,,,wc_5,0.0,"[('wc_2', 0.87), ('wc_4', 0.82)]",0.9766,['Fail'],,,36.0,0.005765,4.0,8.0,-0.06999999999999995,0.57,0.4
1570.0,wp_4,2.0,,,,,,,,,,41.0,,,,,,,
1559.0,wp_1,4.0,,,,wc_3,0.0,"[('wc_3', 0.83), ('wc_4', 0.82)]",0.9694,['Fail'],,,23.0,0.009064,6.0,8.0,-0.07999999999999996,0.83,0.9
1583.0,wp_1,4.0,,,,,,,,,,101.0,,,,,,,
1637.0,wp_2,4.0,,,,wc_2,0.0,"[('wc_2', 0.87), ('wc_4', 0.82)]",0.9766,['Pass'],,,24.0,0.005269,5.0,8.0,-0.245,0.87,0.8
1662.0,wp_2,4.0,,,,,,,,,,0.0,,,,,,,
1643.0,wp_4,2.0,,,,wc_1,1.0,"[('wc_1', 0.24), ('wc_2', 0.87), ('wc_4', 0.82)]",0.982216,['Fail'],,,28.0,0.035899,3.0,7.0,0.18857142857142856,0.24,0.1
1591.0,wp_5,1.0,wc_1,"{'Pass': 41, 'Fail': 59}",['Fail'],,,,,,80.0,,,,,,,,
1672.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1673.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
1673.0,wp_5,1.0,,,,wc_1,0.0,"[('wc_1', 0.24)]",0.24,['Fail'],,,27.0,0.002157,3.0,7.0,0.18857142857142856,0.24,0.1
1701.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1688.0,wp_2,4.0,,,,wc_3,1.0,"[('wc_3', 0.83), ('wc_4', 0.82), ('wc_2', 0.87)]",0.996022,['Pass'],,,23.0,0.035799,7.0,10.0,-0.13,0.83,0.9
1647.0,wp_3,3.0,wc_3,"{'Pass': 16, 'Fail': 84}",['Fail'],,,,,,64.0,,,,,,,,
1712.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
1684.0,wp_1,4.0,,,,wc_6,1.0,"[('wc_6', 0.87), ('wc_4', 0.82), ('wc_3', 0.83)]",0.996022,['Fail'],,,33.0,0.04290000000000001,2.0,10.0,-0.6699999999999999,0.87,0.9
1719.0,wp_1,3.0,,,,,,,,,,321.0,,,,,,,
1713.0,wp_3,3.0,,,,wc_3,0.0,"[('wc_3', 0.83)]",0.83,['Fail'],,,39.0,0.002226,1.0,1.0,0.17000000000000004,0.83,0.9
1753.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
1726.0,wp_5,1.0,,,,wc_2,0.0,"[('wc_2', 0.87), ('wc_1', 0.24)]",0.9012,['Fail'],,,27.0,0.00372,7.0,11.0,-0.23363636363636364,0.87,0.8
1702.0,wp_4,2.0,wc_2,"{'Pass': 1, 'Fail': 99}",['Fail'],,,,,,52.0,,,,,,,,
1754.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1755.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
1756.0,wp_2,2.0,,,,,,,,,,101.0,,,,,,,
1755.0,wp_5,1.0,,,,wc_3,1.0,"[('wc_3', 0.83), ('wc_1', 0.24), ('wc_2', 0.87)]",0.983204,['Fail'],,,21.0,0.04193000000000001,2.0,2.0,0.17000000000000004,0.83,0.9
1778.0,wp_5,1.0,,,,,,,,,,81.0,,,,,,,
1754.0,wp_3,3.0,,,,wc_4,0.0,"[('wc_4', 0.82), ('wc_3', 0.83)]",0.9694,['Fail'],,,27.0,0.004226,7.0,12.0,-0.23666666666666658,0.82,0.7
1782.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
1756.0,wp_4,2.0,,,,wc_2,0.0,"[('wc_2', 0.87)]",0.87,['Fail'],,,30.0,0.003392,1.0,1.0,0.13,0.87,0.8
1787.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
1788.0,wp_4,2.0,,,,wc_3,0.0,"[('wc_3', 0.83), ('wc_2', 0.87)]",0.9779,['Fail'],,,24.0,0.00418,2.0,2.0,0.17000000000000004,0.83,0.9
1813.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
1783.0,wp_3,3.0,,,,wc_5,1.0,"[('wc_5', 0.57), ('wc_3', 0.83), ('wc_4', 0.82)]",0.986842,['Fail'],,,36.0,0.052344,5.0,13.0,-0.18538461538461531,0.57,0.4
1821.0,wp_3,4.0,,,,,,,,,,103.0,,,,,,,
1814.0,wp_4,2.0,,,,wc_4,1.0,"[('wc_4', 0.82), ('wc_2', 0.87), ('wc_3', 0.83)]",0.996022,['Fail'],,,24.0,0.036484,2.0,2.0,0.18000000000000005,0.82,0.7
1859.0,wp_5,1.0,wc_1,"{'Pass': 57, 'Fail': 43}",['Pass'],,,,,,56.0,,,,,,,,
1916.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1857.0,wp_2,2.0,wc_2,"{'Pass': 21, 'Fail': 79}",['Fail'],,,,,,75.0,,,,,,,,
1933.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
1933.0,wp_4,2.0,,,,,,,,,,81.0,,,,,,,
