time_step,workpiece_id,step_idx,production_workcell,actual_quality,state,qc,consent,winner_qc_list,score,qc_results,production_time,transport_time,inspection_time,network_time,in_winner_counter,in_qc_counter,score_error,qc_score,qc_capability
621.0,wp_1,1.0,,,,wc_2,0.0,"[('wc_2', 0.87)]",0.87,['Pass'],,,20.0,0.004439,5.0,5.0,0.13,0.87,0.9
642.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
621.0,wp_4,3.0,,,,wc_5,0.0,"[('wc_3', 0.54), ('wc_4', 0.5)]",0.77,['Pass'],,,25.0,0.006602,0.0,5.0,-0.18,0.18,0.1
647.0,wp_4,3.0,,,,,,,,,,41.0,,,,,,,
643.0,wp_1,1.0,,,,wc_3,0.0,"[('wc_3', 0.54), ('wc_2', 0.87)]",0.9402,['Pass'],,,28.0,0.006761,4.0,5.0,0.26,0.54,0.6
672.0,wp_1,1.0,,,,,,,,,,0.0,,,,,,,
673.0,wp_1,1.0,,,,wc_4,1.0,"[('wc_4', 0.5), ('wc_2', 0.87), ('wc_3', 0.54)]",0.9701,['Pass'],,,33.0,0.036063000000000005,3.0,6.0,0.0,0.5,0.4
708.0,wp_1,2.0,,,,,,,,,,81.0,,,,,,,
730.0,wp_4,3.0,,,,wc_1,0.0,"[('wc_1', 0.18), ('wc_3', 0.54), ('wc_4', 0.5)]",0.8114,['Pass'],,,39.0,0.00848,3.0,6.0,0.32,0.18,0.1
694.0,wp_2,1.0,wc_1,"{'Pass': 15, 'Fail': 85}",['Fail'],,,,,,76.0,,,,,,,,
770.0,wp_4,3.0,,,,,,,,,,0.0,,,,,,,
771.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
771.0,wp_5,1.0,,,,,,,,,,81.0,,,,,,,
771.0,wp_4,3.0,,,,wc_2,1.0,"[('wc_2', 0.87), ('wc_3', 0.54), ('wc_4', 0.5), ('wc_1', 0.18)]",0.975482,['Pass'],,,20.0,0.039107,7.0,7.0,0.13,0.87,0.9
772.0,wp_2,1.0,,,,wc_1,0.0,"[('wc_1', 0.18)]",0.17999999999999994,['Fail'],,,32.0,0.003955,4.0,7.0,0.3914285714285714,0.18,0.1
805.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
861.0,wp_2,1.0,,,,wc_2,0.0,"[('wc_2', 0.87), ('wc_1', 0.18)]",0.8934,['Fail'],,,28.0,0.011476,7.0,7.0,0.13,0.87,0.9
821.0,wp_1,2.0,wc_2,"{'Pass': 94, 'Fail': 6}",['Pass'],,,,,,69.0,,,,,,,,
890.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
891.0,wp_1,2.0,,,,,,,,,,0.0,,,,,,,
891.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
852.0,wp_3,4.0,wc_4,"{'Pass': 98, 'Fail': 2}",['Pass'],,,,,,52.0,,,,,,,,
905.0,wp_3,4.0,,,,,,,,,,0.0,,,,,,,
892.0,wp_1,2.0,,,,wc_2,0.0,"[('wc_2', 0.87)]",0.87,['Pass'],,,23.0,0.009059,7.0,7.0,0.13,0.87,0.9
916.0,wp_1,2.0,,,,,,,,,,0.0,,,,,,,
891.0,wp_2,1.0,,,,wc_3,1.0,"[('wc_3', 0.54), ('wc_1', 0.18), ('wc_2', 0.87)]",0.950964,['Fail'],,,32.0,0.041077,7.0,8.0,0.33499999999999996,0.54,0.6
852.0,wp_5,1.0,wc_1,"{'Pass': 29, 'Fail': 71}",['Fail'],,,,,,78.0,,,,,,,,
931.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
932.0,wp_2,1.0,,,,,,,,,,81.0,,,,,,,
906.0,wp_3,4.0,,,,wc_4,0.0,"[('wc_4', 0.5)]",0.5,['Fail'],,,39.0,0.006371,4.0,8.0,0.0,0.5,0.4
946.0,wp_3,4.0,,,,,,,,,,81.0,,,,,,,
917.0,wp_1,2.0,,,,wc_5,0.0,"[('wc_5', 0.18), ('wc_2', 0.87)]",0.8934,['Pass'],,,31.0,0.006463,0.0,8.0,-0.18,0.18,0.1
949.0,wp_1,2.0,,,,,,,,,,61.0,,,,,,,
932.0,wp_5,1.0,,,,wc_1,0.0,"[('wc_1', 0.18)]",0.17999999999999994,['Fail'],,,30.0,0.004540000000000001,5.0,8.0,0.445,0.18,0.1
963.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
964.0,wp_5,1.0,,,,wc_3,0.0,"[('wc_3', 0.54)]",0.54,['Pass'],,,29.0,0.006973,7.0,8.0,0.33499999999999996,0.54,0.6
994.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
995.0,wp_5,1.0,,,,wc_4,0.0,"[('wc_4', 0.5), ('wc_1', 0.18)]",0.59,['Fail'],,,23.0,0.005599,4.0,8.0,0.0,0.5,0.4
1019.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1010.0,wp_1,2.0,,,,wc_6,0.0,"[('wc_2', 0.87), ('wc_5', 0.18)]",0.8934,['Pass'],,,31.0,0.007238,0.0,8.0,-0.39,0.39,0.3
1042.0,wp_1,2.0,,,,,,,,,,0.0,,,,,,,
1020.0,wp_5,1.0,,,,wc_5,0.0,"[('wc_5', 0.18), ('wc_1', 0.18), ('wc_4', 0.5)]",0.6638,['Fail'],,,31.0,0.010429,0.0,8.0,-0.18,0.18,0.1
1052.0,wp_5,1.0,,,,,,,,,,61.0,,,,,,,
1027.0,wp_3,4.0,,,,wc_2,0.0,"[('wc_2', 0.87)]",0.87,['Pass'],,,32.0,0.006193000000000001,8.0,8.0,0.13,0.87,0.9
1000.0,wp_4,2.0,wc_2,"{'Pass': 95, 'Fail': 5}",['Pass'],,,,,,59.0,,,,,,,,
1060.0,wp_3,4.0,,,,,,,,,,0.0,,,,,,,
1060.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
1043.0,wp_1,2.0,,,,wc_7,1.0,"[('wc_7', 0.99), ('wc_2', 0.87), ('wc_5', 0.18)]",0.998934,['Pass'],,,23.0,0.038356999999999995,2.0,9.0,-0.7677777777777778,0.99,0.9
1068.0,wp_1,4.0,,,,,,,,,,321.0,,,,,,,
1013.0,wp_2,1.0,wc_1,"{'Pass': 69, 'Fail': 31}",['Pass'],,,,,,64.0,,,,,,,,
1078.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
1061.0,wp_4,2.0,,,,wc_2,0.0,"[('wc_2', 0.87)]",0.87,['Pass'],,,27.0,0.004229999999999999,9.0,9.0,0.13,0.87,0.9
1089.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
1061.0,wp_3,4.0,,,,wc_3,0.0,"[('wc_3', 0.54), ('wc_2', 0.87)]",0.9402,['Pass'],,,36.0,0.016635,7.0,9.0,0.23777777777777775,0.54,0.6
1098.0,wp_3,4.0,,,,,,,,,,0.0,,,,,,,
1079.0,wp_2,1.0,,,,wc_1,0.0,"[('wc_1', 0.18)]",0.17999999999999994,['Fail'],,,25.0,0.003056,5.0,9.0,0.3755555555555556,0.18,0.1
1105.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
1090.0,wp_4,2.0,,,,wc_4,0.0,"[('wc_4', 0.5), ('wc_2', 0.87)]",0.935,['Pass'],,,36.0,0.00641,4.0,9.0,-0.05555555555555558,0.5,0.4
1127.0,wp_4,2.0,,,,,,,,,,61.0,,,,,,,
1099.0,wp_3,4.0,,,,wc_5,0.0,"[('wc_2', 0.87), ('wc_3', 0.54)]",0.9402,['Pass'],,,39.0,0.017233,1.0,9.0,-0.06888888888888889,0.18,0.1
1139.0,wp_3,4.0,,,,,,,,,,81.0,,,,,,,
1106.0,wp_2,1.0,,,,wc_2,0.0,"[('wc_2', 0.87)]",0.87,['Pass'],,,34.0,0.004982,9.0,9.0,0.13,0.87,0.9
1141.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
1113.0,wp_5,1.0,,,,wc_6,0.0,"[('wc_6', 0.39), ('wc_3', 0.54)]",0.7194,['Pass'],,,29.0,0.011648,0.0,9.0,-0.39,0.39,0.3
1143.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1144.0,wp_5,1.0,,,,wc_8,0.0,"[('wc_8', 0.65), ('wc_1', 0.18), ('wc_4', 0.5), ('wc_5', 0.18)]",0.8823300000000001,['Fail'],,,35.0,0.016432999999999996,0.0,9.0,-0.65,0.65,0.6
1180.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1142.0,wp_2,1.0,,,,wc_3,0.0,"[('wc_3', 0.54), ('wc_2', 0.87)]",0.9402,['Pass'],,,40.0,0.0057009999999999995,7.0,9.0,0.23777777777777775,0.54,0.6
1183.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
1184.0,wp_2,1.0,,,,wc_4,0.0,"[('wc_2', 0.87), ('wc_3', 0.54)]",0.9402,['Pass'],,,28.0,0.007864,4.0,9.0,-0.05555555555555558,0.5,0.4
1213.0,wp_2,1.0,,,,,,,,,,0.0,,,,,,,
1188.0,wp_4,2.0,,,,wc_1,0.0,"[('wc_2', 0.87), ('wc_4', 0.5)]",0.935,['Pass'],,,31.0,0.006281,5.0,9.0,0.3755555555555556,0.18,0.1
1220.0,wp_4,2.0,,,,,,,,,,0.0,,,,,,,
1181.0,wp_5,1.0,,,,wc_9,1.0,"[('wc_9', 0.63), ('wc_1', 0.18), ('wc_4', 0.5), ('wc_5', 0.18), ('wc_8', 0.65)]",0.9564621,['Fail'],,,40.0,0.0464,1.0,10.0,-0.53,0.63,0.7
1223.0,wp_5,1.0,,,,,,,,,,243.0,,,,,,,
1214.0,wp_2,1.0,,,,wc_5,1.0,"[('wc_5', 0.18), ('wc_2', 0.87), ('wc_3', 0.54)]",0.950964,['Pass'],,,39.0,0.050449999999999995,3.0,11.0,0.09272727272727271,0.18,0.1
1221.0,wp_4,2.0,,,,wc_3,1.0,"[('wc_3', 0.54), ('wc_2', 0.87), ('wc_4', 0.5)]",0.9701,['Pass'],,,33.0,0.041835,9.0,12.0,0.20999999999999996,0.54,0.6
1255.0,wp_2,2.0,,,,,,,,,,61.0,,,,,,,
1220.0,wp_3,4.0,,,,wc_7,1.0,"[('wc_7', 0.99), ('wc_2', 0.87), ('wc_3', 0.54)]",0.999402,['Pass'],,,40.0,0.046817,3.0,13.0,-0.7592307692307692,0.99,0.9
1262.0,wp_3,3.0,,,,,,,,,,301.0,,,,,,,
1316.0,wp_2,2.0,wc_2,"{'Pass': 24, 'Fail': 76}",['Fail'],,,,,,52.0,,,,,,,,
1369.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
1370.0,wp_2,2.0,,,,wc_2,0.0,"[('wc_2', 0.87)]",0.87,['Fail'],,,28.0,0.002377,12.0,13.0,0.05307692307692313,0.87,0.9
1399.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
1400.0,wp_2,2.0,,,,wc_3,0.0,"[('wc_3', 0.54), ('wc_2', 0.87)]",0.9402,['Fail'],,,30.0,0.006949,1.0,1.0,0.45999999999999996,0.54,0.6
1431.0,wp_2,2.0,,,,,,,,,,0.0,,,,,,,
1439.0,wp_2,2.0,,,,wc_4,1.0,"[('wc_4', 0.5), ('wc_2', 0.87), ('wc_3', 0.54)]",0.9701,['Fail'],,,24.0,0.03516,7.0,14.0,0.0,0.5,0.4
1414.0,wp_1,4.0,wc_4,"{'Pass': 29, 'Fail': 71}",['Fail'],,,,,,50.0,,,,,,,,
1465.0,wp_1,4.0,,,,,,,,,,0.0,,,,,,,
1465.0,wp_2,4.0,,,,,,,,,,0.0,,,,,,,
1466.0,wp_1,4.0,,,,wc_4,0.0,"[('wc_4', 0.5)]",0.5,['Fail'],,,35.0,0.003856,0.0,0.0,-0.5,0.5,0.4
1502.0,wp_1,4.0,,,,,,,,,,0.0,,,,,,,
1466.0,wp_5,1.0,wc_1,"{'Pass': 24, 'Fail': 76}",['Fail'],,,,,,59.0,,,,,,,,
1526.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1503.0,wp_1,4.0,,,,wc_5,0.0,"[('wc_4', 0.5)]",0.5,['Fail'],,,38.0,0.007024000000000001,0.0,3.0,-0.18,0.18,0.1
1542.0,wp_1,4.0,,,,,,,,,,61.0,,,,,,,
1527.0,wp_5,1.0,,,,wc_1,0.0,"[('wc_1', 0.18)]",0.17999999999999994,['Pass'],,,37.0,0.0042450000000000005,6.0,14.0,0.24857142857142855,0.18,0.1
1565.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1501.0,wp_2,4.0,wc_4,"{'Pass': 38, 'Fail': 62}",['Fail'],,,,,,66.0,,,,,,,,
1568.0,wp_2,4.0,,,,,,,,,,0.0,,,,,,,
1568.0,wp_4,4.0,,,,,,,,,,0.0,,,,,,,
1569.0,wp_2,4.0,,,,wc_4,0.0,"[('wc_4', 0.5)]",0.5,['Pass'],,,38.0,0.003156,0.0,0.0,-0.5,0.5,0.4
1608.0,wp_2,4.0,,,,,,,,,,0.0,,,,,,,
1609.0,wp_2,4.0,,,,wc_5,0.0,"[('wc_4', 0.5)]",0.5,['Pass'],,,21.0,0.006647999999999999,0.0,3.0,-0.18,0.18,0.1
1631.0,wp_2,4.0,,,,,,,,,,41.0,,,,,,,
1603.0,wp_1,4.0,,,,wc_2,0.0,"[('wc_2', 0.87), ('wc_4', 0.5)]",0.935,['Fail'],,,40.0,0.026165,1.0,1.0,0.13,0.87,0.9
1644.0,wp_1,4.0,,,,,,,,,,122.0,,,,,,,
1607.0,wp_4,4.0,wc_4,"{'Pass': 98, 'Fail': 2}",['Pass'],,,,,,54.0,,,,,,,,
1662.0,wp_4,4.0,,,,,,,,,,0.0,,,,,,,
1626.0,wp_5,1.0,,,,wc_3,0.0,"[('wc_3', 0.54), ('wc_1', 0.18)]",0.6228,['Pass'],,,40.0,0.005548,2.0,2.0,0.45999999999999996,0.54,0.6
1604.0,wp_3,3.0,wc_3,"{'Pass': 41, 'Fail': 59}",['Fail'],,,,,,63.0,,,,,,,,
1667.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1668.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
1663.0,wp_4,4.0,,,,wc_4,0.0,"[('wc_4', 0.5)]",0.5,['Pass'],,,23.0,0.006476,0.0,0.0,-0.5,0.5,0.4
1687.0,wp_4,4.0,,,,,,,,,,81.0,,,,,,,
1669.0,wp_3,3.0,,,,wc_3,0.0,"[('wc_3', 0.54)]",0.54,['Pass'],,,20.0,0.002475,2.0,2.0,0.45999999999999996,0.54,0.6
1690.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
1672.0,wp_2,4.0,,,,wc_1,0.0,"[('wc_1', 0.18), ('wc_4', 0.5)]",0.59,['Pass'],,,20.0,0.014759999999999999,0.0,0.0,-0.18,0.18,0.1
1693.0,wp_2,4.0,,,,,,,,,,0.0,,,,,,,
1668.0,wp_5,1.0,,,,wc_5,0.0,"[('wc_1', 0.18), ('wc_3', 0.54)]",0.6228,['Pass'],,,32.0,0.010044,0.0,3.0,-0.18,0.18,0.1
1701.0,wp_5,1.0,,,,,,,,,,81.0,,,,,,,
1691.0,wp_3,3.0,,,,wc_4,0.0,"[('wc_3', 0.54)]",0.54,['Pass'],,,25.0,0.004208,0.0,0.0,-0.5,0.5,0.4
1717.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
1694.0,wp_2,4.0,,,,wc_3,0.0,"[('wc_3', 0.54), ('wc_4', 0.5), ('wc_1', 0.18)]",0.8114,['Pass'],,,25.0,0.014362,2.0,2.0,0.45999999999999996,0.54,0.6
1720.0,wp_2,4.0,,,,,,,,,,141.0,,,,,,,
1718.0,wp_3,3.0,,,,wc_5,0.0,"[('wc_5', 0.18), ('wc_4', 0.5)]",0.59,['Fail'],,,26.0,0.006972,0.0,3.0,-0.18,0.18,0.1
1745.0,wp_3,3.0,,,,,,,,,,41.0,,,,,,,
1766.0,wp_1,4.0,,,,wc_6,1.0,"[('wc_6', 0.39), ('wc_4', 0.5), ('wc_2', 0.87)]",0.96035,['Fail'],,,24.0,0.040962,1.0,15.0,-0.32333333333333336,0.39,0.3
1792.0,wp_1,3.0,,,,,,,,,,321.0,,,,,,,
1768.0,wp_4,4.0,,,,wc_2,0.0,"[('wc_2', 0.87), ('wc_4', 0.5)]",0.935,['Pass'],,,37.0,0.0046,2.0,2.0,0.13,0.87,0.9
1806.0,wp_4,4.0,,,,,,,,,,0.0,,,,,,,
1782.0,wp_5,1.0,,,,wc_7,0.0,"[('wc_7', 0.99), ('wc_5', 0.18)]",0.9918,['Fail'],,,26.0,0.011301,0.0,2.0,-0.99,0.99,0.9
1809.0,wp_5,1.0,,,,,,,,,,0.0,,,,,,,
1786.0,wp_3,3.0,,,,wc_1,0.0,"[('wc_1', 0.18), ('wc_3', 0.54)]",0.6228,['Pass'],,,40.0,0.007608,0.0,1.0,-0.18,0.18,0.1
1827.0,wp_3,3.0,,,,,,,,,,0.0,,,,,,,
1807.0,wp_4,4.0,,,,wc_3,1.0,"[('wc_3', 0.54), ('wc_4', 0.5), ('wc_2', 0.87)]",0.9701,['Pass'],,,22.0,0.040304,3.0,4.0,0.20999999999999996,0.54,0.6
1831.0,wp_4,5.0,,,,,,,,,,0.0,,,,,,,
1810.0,wp_5,1.0,,,,wc_9,1.0,"[('wc_9', 0.63), ('wc_5', 0.18), ('wc_7', 0.99)]",0.996966,['Fail'],,,30.0,0.050155000000000005,1.0,7.0,-0.48714285714285716,0.63,0.7
1842.0,wp_5,1.0,,,,,,,,,,243.0,,,,,,,
1828.0,wp_3,3.0,,,,wc_2,1.0,"[('wc_2', 0.87), ('wc_4', 0.5), ('wc_5', 0.18)]",0.9467,['Fail'],,,34.0,0.04007,4.0,5.0,-0.06999999999999995,0.87,0.9
1864.0,wp_3,2.0,,,,,,,,,,0.0,,,,,,,
1832.0,wp_4,5.0,wc_5,"{'Pass': 38, 'Fail': 62}",['Fail'],,,,,,57.0,,,,,,,,
1890.0,wp_4,5.0,,,,,,,,,,0.0,,,,,,,
1861.0,wp_2,4.0,,,,wc_8,0.0,"[('wc_4', 0.5), ('wc_1', 0.18), ('wc_3', 0.54)]",0.8114,['Pass'],,,31.0,0.012442000000000002,1.0,18.0,-0.5944444444444444,0.65,0.6
1893.0,wp_2,4.0,,,,,,,,,,0.0,,,,,,,
1865.0,wp_3,2.0,wc_2,"{'Pass': 67, 'Fail': 33}",['Pass'],,,,,,58.0,,,,,,,,
1924.0,wp_3,2.0,,,,,,,,,,0.0,,,,,,,
1894.0,wp_2,4.0,,,,wc_9,0.0,"[('wc_9', 0.63), ('wc_5', 0.18), ('wc_8', 0.65)]",0.89381,['Fail'],,,33.0,0.012047,1.0,8.0,-0.505,0.63,0.7
1928.0,wp_2,4.0,,,,,,,,,,0.0,,,,,,,
1891.0,wp_4,5.0,,,,wc_5,0.0,"[('wc_5', 0.18)]",0.17999999999999994,['Pass'],,,40.0,0.002292,2.0,7.0,0.1057142857142857,0.18,0.1
1932.0,wp_4,5.0,,,,,,,,,,41.0,,,,,,,
1925.0,wp_3,2.0,,,,wc_2,0.0,"[('wc_2', 0.87)]",0.87,['Pass'],,,24.0,0.002841,4.0,5.0,-0.06999999999999995,0.87,0.9
1950.0,wp_3,2.0,,,,,,,,,,0.0,,,,,,,
1929.0,wp_2,4.0,,,,wc_10,1.0,"[('wc_10', 0.86), ('wc_5', 0.18), ('wc_8', 0.65), ('wc_9', 0.63)]",0.9851334,['Fail'],,,31.0,0.06921,1.0,19.0,-0.8073684210526315,0.86,1.0
1962.0,wp_2,2.0,,,,,,,,,,243.0,,,,,,,
1951.0,wp_3,2.0,,,,wc_3,0.0,"[('wc_3', 0.54), ('wc_2', 0.87)]",0.9402,['Pass'],,,25.0,0.004291,3.0,7.0,-0.11142857142857149,0.54,0.6
1977.0,wp_3,2.0,,,,,,,,,,0.0,,,,,,,
