production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
32.0,1.0,wc_1,,0.0,,,61.0,,,,,Fail,,,,,
32.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
32.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.6800000000000005)]",0.6800000000000005,,,21.0,0.005662,['Fail'],Fail,0.6800000000000005,-0.6800000000000005,0.0,2.0,0.7
32.0,1.0,wc_1,,0.0,,,,202.0,,,,Fail,,,,,
32.0,1.0,wc_1,wc_13,0.0,"[('wc_1', 0.6800000000000005)]",0.6800000000000005,,,32.0,0.003963,['Fail'],Fail,0.31000000000000016,-0.31000000000000016,0.0,2.0,0.2
32.0,1.0,wc_1,,0.0,,,,202.0,,,,Fail,,,,,
32.0,1.0,wc_1,wc_8,0.0,"[('wc_8', 0.3400000000000002), ('wc_1', 0.6800000000000005)]",0.7888000000000004,,,38.0,0.005996,['Fail'],Fail,0.3400000000000002,-0.19714285714285734,1.0,7.0,0.3
32.0,1.0,wc_1,,0.0,,,,182.0,,,,Fail,,,,,
32.0,1.0,wc_1,wc_2,0.0,"[('wc_1', 0.6800000000000005), ('wc_8', 0.3400000000000002)]",0.7888000000000004,,,36.0,0.007627,['Fail'],Fail,0.4900000000000003,-0.39000000000000035,0.0,0.0,0.3
32.0,1.0,wc_1,,0.0,,,,202.0,,,,Fail,,,,,
32.0,1.0,wc_1,wc_14,0.0,"[('wc_1', 0.6800000000000005), ('wc_8', 0.3400000000000002)]",0.7888000000000004,,,28.0,0.010023,['Fail'],Fail,0.29000000000000015,-0.04000000000000015,2.0,8.0,0.2
32.0,1.0,wc_1,,0.0,,,,162.0,,,,Fail,,,,,
32.0,1.0,wc_1,wc_7,1.0,"[('wc_7', 0.6300000000000004), ('wc_1', 0.6800000000000005), ('wc_8', 0.3400000000000002)]",0.9218560000000002,,,29.0,0.041051,['Fail'],Fail,0.6300000000000004,-0.6300000000000004,0.0,0.0,0.6
136.0,1.0,wc_1,,0.0,,,,182.0,,,,Pass,,,,,
136.0,1.0,wc_1,,0.0,,,74.0,,,,,Pass,,,,,
136.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
136.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.6800000000000005)]",0.6800000000000005,,,39.0,0.002243,['Pass'],Pass,0.6800000000000005,-0.3466666666666672,1.0,3.0,0.7
136.0,1.0,wc_1,,0.0,,,,283.0,,,,Pass,,,,,
136.0,1.0,wc_1,wc_17,0.0,"[('wc_17', 0.8100000000000006), ('wc_1', 0.6800000000000005)]",0.9392000000000003,,,20.0,0.004318,['Pass'],Pass,0.8100000000000006,-0.14333333333333398,6.0,9.0,0.9
136.0,1.0,wc_1,,0.0,,,,263.0,,,,Pass,,,,,
136.0,1.0,wc_1,wc_2,1.0,"[('wc_2', 0.4800000000000003), ('wc_1', 0.6800000000000005), ('wc_17', 0.8100000000000006)]",0.9683840000000001,,,39.0,0.036830999999999996,['Pass'],Pass,0.4900000000000003,0.009999999999999676,1.0,2.0,0.3
147.0,2.0,wc_2,,0.0,,,,0.0,,,,Fail,,,,,
147.0,2.0,wc_2,,0.0,,,78.0,,,,,Fail,,,,,
147.0,2.0,wc_2,,0.0,,,,0.0,,,,Fail,,,,,
147.0,2.0,wc_2,wc_2,0.0,"[('wc_2', 0.4900000000000003)]",0.4900000000000003,,,23.0,0.002349,['Fail'],Fail,0.4900000000000003,0.009999999999999676,1.0,2.0,0.3
147.0,2.0,wc_2,,0.0,,,,263.0,,,,Fail,,,,,
147.0,2.0,wc_2,wc_17,0.0,"[('wc_17', 0.8100000000000006), ('wc_2', 0.4900000000000003)]",0.9031000000000003,,,32.0,0.004331,['Fail'],Fail,0.8100000000000006,-0.8100000000000006,0.0,0.0,0.9
147.0,2.0,wc_2,,0.0,,,,103.0,,,,Fail,,,,,
147.0,2.0,wc_2,wc_16,1.0,"[('wc_16', 0.19000000000000006), ('wc_2', 0.4900000000000003), ('wc_17', 0.8100000000000006)]",0.9215110000000003,,,36.0,0.047791,['Fail'],Fail,0.20000000000000007,0.08571428571428563,2.0,7.0,0.1
157.0,2.0,wc_2,,0.0,,,,283.0,,,,Pass,,,,,
157.0,2.0,wc_2,,0.0,,,75.0,,,,,Pass,,,,,
157.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
157.0,2.0,wc_2,wc_2,0.0,"[('wc_2', 0.5000000000000003)]",0.5000000000000003,,,33.0,0.002642,['Pass'],Pass,0.5000000000000003,0.1666666666666663,2.0,3.0,0.3
157.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
157.0,2.0,wc_2,wc_5,0.0,"[('wc_5', 0.6000000000000004)]",0.6000000000000004,,,27.0,0.004413,['Fail'],Pass,0.6000000000000004,-0.3500000000000004,1.0,4.0,0.5
157.0,2.0,wc_2,,0.0,,,,162.0,,,,Pass,,,,,
157.0,2.0,wc_2,wc_11,0.0,"[('wc_11', 0.3300000000000002), ('wc_2', 0.5000000000000003)]",0.6650000000000003,,,39.0,0.007397,['Pass'],Pass,0.3300000000000002,-0.16333333333333352,0.0,0.0,0.3
157.0,2.0,wc_2,,0.0,,,,342.0,,,,Pass,,,,,
157.0,2.0,wc_2,wc_4,0.0,"[('wc_4', 0.6700000000000005), ('wc_2', 0.5000000000000003), ('wc_11', 0.3300000000000002)]",0.8894500000000003,,,23.0,0.010225000000000001,['Pass'],Pass,0.6700000000000005,-0.5450000000000005,1.0,8.0,0.5
157.0,2.0,wc_2,,0.0,,,,101.0,,,,Pass,,,,,
157.0,2.0,wc_2,wc_7,1.0,"[('wc_7', 0.6300000000000004), ('wc_2', 0.5000000000000003), ('wc_11', 0.3300000000000002), ('wc_4', 0.6700000000000005)]",0.9590965000000001,,,26.0,0.052747999999999996,['Pass'],Pass,0.6300000000000004,-0.29666666666666713,1.0,3.0,0.6
173.0,3.0,wc_3,,0.0,,,,301.0,,,,Pass,,,,,
173.0,3.0,wc_3,,0.0,,,59.0,,,,,Pass,,,,,
173.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
173.0,3.0,wc_3,wc_3,0.0,"[('wc_3', 0.3200000000000002)]",0.3200000000000002,,,29.0,0.002525,['Pass'],Pass,0.3200000000000002,-0.3200000000000002,0.0,7.0,0.2
173.0,3.0,wc_3,,0.0,,,,161.0,,,,Pass,,,,,
173.0,3.0,wc_3,wc_13,0.0,"[('wc_13', 0.30000000000000016), ('wc_3', 0.3200000000000002)]",0.5240000000000002,,,35.0,0.007423,['Pass'],Pass,0.30000000000000016,-0.30000000000000016,0.0,6.0,0.2
173.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
173.0,3.0,wc_3,wc_15,0.0,"[('wc_15', 0.39000000000000024), ('wc_3', 0.3200000000000002), ('wc_13', 0.30000000000000016)]",0.7096400000000003,,,27.0,0.007611,['Pass'],Pass,0.39000000000000024,-0.26500000000000024,0.0,0.0,0.2
173.0,3.0,wc_3,,0.0,,,,422.0,,,,Pass,,,,,
173.0,3.0,wc_3,wc_4,0.0,"[('wc_3', 0.3200000000000002), ('wc_13', 0.30000000000000016), ('wc_15', 0.39000000000000024)]",0.7096400000000003,,,38.0,0.009225,['Pass'],Pass,0.6700000000000005,-0.4477777777777783,2.0,9.0,0.5
173.0,3.0,wc_3,,0.0,,,,121.0,,,,Pass,,,,,
