production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
5.0,1.0,wc_1,,0.0,,,59.0,,,,,Fail,,,,,
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.9500000000000008)]",0.9500000000000008,,,30.0,0.002813,['Fail'],Fail,0.9500000000000008,-0.9083333333333342,0.0,0.0,0.8
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.7600000000000006), ('wc_1', 0.9500000000000008)]",0.9880000000000002,,,22.0,0.007634,['Fail'],Fail,0.7600000000000006,-0.7600000000000006,0.0,0.0,0.7
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_3,1.0,"[('wc_3', 0.9300000000000008), ('wc_1', 0.9500000000000008), ('wc_2', 0.7600000000000006)]",0.99916,,,28.0,0.039470000000000005,['Fail'],Fail,0.9300000000000008,-0.8146153846153854,0.0,0.0,0.9
17.0,1.0,wc_1,,0.0,,,,81.0,,,,Pass,,,,,
17.0,1.0,wc_1,,0.0,,,51.0,,,,,Pass,,,,,
17.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
17.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.9500000000000008)]",0.9500000000000008,,,37.0,0.00228,['Pass'],Pass,0.9500000000000008,0.049999999999999156,1.0,1.0,0.8
17.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
17.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.7600000000000006), ('wc_1', 0.9500000000000008)]",0.9880000000000002,,,22.0,0.008369,['Pass'],Pass,0.7600000000000006,0.23999999999999944,1.0,1.0,0.7
17.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
17.0,1.0,wc_1,wc_3,1.0,"[('wc_3', 0.9300000000000008), ('wc_1', 0.9500000000000008), ('wc_2', 0.7600000000000006)]",0.99916,,,31.0,0.04041299999999999,['Pass'],Pass,0.9300000000000008,0.06999999999999917,1.0,1.0,0.9
21.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
21.0,4.0,wc_4,,0.0,,,65.0,,,,,Fail,,,,,
21.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
21.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 0.9900000000000008)]",0.9900000000000008,,,25.0,0.002437,['Pass'],Fail,0.9900000000000008,-0.9900000000000008,0.0,0.0,0.9
21.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
21.0,4.0,wc_4,wc_5,0.0,"[('wc_5', 0.5800000000000004), ('wc_4', 0.9900000000000008)]",0.9958000000000004,,,22.0,0.004586,['Pass'],Fail,0.5800000000000004,-0.5154838709677423,0.0,0.0,0.8
21.0,4.0,wc_4,,0.0,,,,41.0,,,,Fail,,,,,
21.0,4.0,wc_4,wc_1,0.0,"[('wc_4', 0.9900000000000008), ('wc_5', 0.5800000000000004)]",0.9958000000000004,,,38.0,0.0074140000000000005,['Pass'],Fail,0.9500000000000008,0.049999999999999156,2.0,2.0,0.8
21.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
