production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
5.0,1.0,wc_1,,0.0,,,73.0,,,,,Fail,,,,,
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.18)]",0.17999999999999994,,,30.0,0.002331,['Pass'],Fail,0.18,-0.14666666666666667,0.0,0.0,0.1
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.8700000000000007)]",0.8700000000000007,,,28.0,0.005327,['Fail'],Fail,0.8700000000000007,-0.7409677419354845,0.0,0.0,0.9
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_3,0.0,"[('wc_2', 0.8700000000000007)]",0.8700000000000007,,,36.0,0.00842,['Fail'],Fail,0.5400000000000004,-0.41096774193548424,0.0,0.0,0.6
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_4,0.0,"[('wc_4', 0.5000000000000003), ('wc_2', 0.8700000000000007)]",0.9350000000000004,,,25.0,0.007684,['Fail'],Fail,0.5000000000000003,-0.43548387096774227,0.0,0.0,0.4
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_5,0.0,"[('wc_2', 0.8700000000000007), ('wc_4', 0.5000000000000003)]",0.9350000000000004,,,24.0,0.012757,['Fail'],Fail,0.18,-0.11548387096774193,0.0,0.0,0.1
5.0,1.0,wc_1,,0.0,,,,61.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_6,0.0,"[('wc_2', 0.8700000000000007), ('wc_4', 0.5000000000000003)]",0.9350000000000004,,,35.0,0.011404000000000001,['Fail'],Fail,0.3900000000000001,-0.3900000000000001,0.0,7.0,0.3
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_7,1.0,"[('wc_7', 0.9900000000000008), ('wc_1', 0.18), ('wc_3', 0.5400000000000004), ('wc_5', 0.18), ('wc_6', 0.3900000000000001)]",0.9981132456000001,,,25.0,0.045455,['Pass'],Fail,0.9900000000000008,-0.712222222222223,0.0,0.0,0.9
15.0,1.0,wc_1,,0.0,,,,182.0,,,,Pass,,,,,
15.0,1.0,wc_1,,0.0,,,74.0,,,,,Pass,,,,,
15.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
15.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.18)]",0.17999999999999994,,,40.0,0.002227,['Pass'],Pass,0.18,0.8200000000000001,1.0,1.0,0.1
15.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
15.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.8700000000000007), ('wc_1', 0.18)]",0.8934000000000005,,,28.0,0.004062,['Pass'],Pass,0.8700000000000007,-0.8700000000000007,0.0,1.0,0.9
15.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
15.0,1.0,wc_1,wc_3,1.0,"[('wc_3', 0.5400000000000004), ('wc_1', 0.18), ('wc_2', 0.8700000000000007)]",0.9509640000000003,,,30.0,0.047682999999999996,['Pass'],Pass,0.5400000000000004,0.45999999999999963,2.0,2.0,0.6
18.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
18.0,3.0,wc_3,,0.0,,,61.0,,,,,Pass,,,,,
18.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
18.0,3.0,wc_3,wc_3,0.0,"[('wc_3', 0.5400000000000004)]",0.5400000000000004,,,35.0,0.002246,['Pass'],Pass,0.5400000000000004,0.45999999999999963,2.0,2.0,0.6
18.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
18.0,3.0,wc_3,wc_4,0.0,"[('wc_4', 0.5000000000000003), ('wc_3', 0.5400000000000004)]",0.7700000000000004,,,22.0,0.004011,['Pass'],Pass,0.5000000000000003,-0.5000000000000003,0.0,2.0,0.4
18.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
18.0,3.0,wc_3,wc_5,0.0,"[('wc_3', 0.5400000000000004), ('wc_4', 0.5000000000000003)]",0.7700000000000004,,,40.0,0.005675,['Pass'],Pass,0.18,0.32,1.0,2.0,0.1
18.0,3.0,wc_3,,0.0,,,,41.0,,,,Pass,,,,,
18.0,3.0,wc_3,wc_1,0.0,"[('wc_1', 0.18), ('wc_3', 0.5400000000000004), ('wc_4', 0.5000000000000003)]",0.8114000000000003,,,22.0,0.011337,['Pass'],Pass,0.18,0.8200000000000001,2.0,2.0,0.1
18.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
18.0,3.0,wc_3,wc_2,1.0,"[('wc_2', 0.8700000000000007), ('wc_3', 0.5400000000000004), ('wc_4', 0.5000000000000003), ('wc_1', 0.18)]",0.9754820000000002,,,35.0,0.042204,['Pass'],Pass,0.8700000000000007,-0.20333333333333403,2.0,3.0,0.9
26.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
26.0,2.0,wc_2,,0.0,,,80.0,,,,,Pass,,,,,
26.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
26.0,2.0,wc_2,wc_2,0.0,"[('wc_2', 0.8700000000000007)]",0.8700000000000007,,,40.0,0.002051,['Pass'],Pass,0.8700000000000007,-0.20333333333333403,2.0,3.0,0.9
26.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
26.0,2.0,wc_2,wc_3,0.0,"[('wc_3', 0.5400000000000004), ('wc_2', 0.8700000000000007)]",0.9402000000000004,,,25.0,0.008214,['Pass'],Pass,0.5400000000000004,0.45999999999999963,3.0,3.0,0.6
26.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
26.0,2.0,wc_2,wc_4,1.0,"[('wc_4', 0.5000000000000003), ('wc_2', 0.8700000000000007), ('wc_3', 0.5400000000000004)]",0.9701000000000002,,,35.0,0.05187,['Pass'],Pass,0.5000000000000003,-3.3306690738754696e-16,2.0,4.0,0.4
35.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
35.0,4.0,wc_4,,0.0,,,75.0,,,,,Pass,,,,,
35.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
35.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 0.5000000000000003)]",0.5000000000000003,,,24.0,0.003101,['Fail'],Pass,0.5000000000000003,-3.3306690738754696e-16,2.0,4.0,0.4
35.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
35.0,4.0,wc_4,wc_5,0.0,"[('wc_5', 0.18), ('wc_4', 0.5000000000000003)]",0.5900000000000003,,,20.0,0.004085999999999999,['Fail'],Pass,0.18,0.07,1.0,4.0,0.1
35.0,4.0,wc_4,,0.0,,,,41.0,,,,Pass,,,,,
35.0,4.0,wc_4,wc_1,0.0,"[('wc_4', 0.5000000000000003), ('wc_5', 0.18)]",0.5900000000000003,,,33.0,0.006350000000000001,['Fail'],Pass,0.18,0.5700000000000001,3.0,4.0,0.1
35.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
35.0,4.0,wc_4,wc_2,0.0,"[('wc_2', 0.8700000000000007), ('wc_1', 0.18)]",0.8934000000000005,,,38.0,0.013005,['Pass'],Pass,0.8700000000000007,-0.12000000000000066,3.0,4.0,0.9
35.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
35.0,4.0,wc_4,wc_3,1.0,"[('wc_3', 0.5400000000000004), ('wc_1', 0.18), ('wc_2', 0.8700000000000007)]",0.9509640000000003,,,20.0,0.045826,['Pass'],Pass,0.5400000000000004,0.45999999999999963,5.0,5.0,0.6
44.0,5.0,wc_5,,0.0,,,,0.0,,,,Fail,,,,,
44.0,5.0,wc_5,,0.0,,,80.0,,,,,Fail,,,,,
44.0,5.0,wc_5,,0.0,,,,0.0,,,,Fail,,,,,
44.0,5.0,wc_5,wc_5,0.0,"[('wc_5', 0.18)]",0.17999999999999994,,,32.0,0.002199,['Pass'],Fail,0.18,0.020000000000000018,1.0,5.0,0.1
44.0,5.0,wc_5,,0.0,,,,41.0,,,,Fail,,,,,
44.0,5.0,wc_5,wc_1,0.0,"[('wc_1', 0.18), ('wc_5', 0.18)]",0.3275999999999999,,,25.0,0.004536,['Pass'],Fail,0.18,0.6200000000000001,4.0,5.0,0.1
44.0,5.0,wc_5,,0.0,,,,0.0,,,,Fail,,,,,
