production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
6.0,1.0,wc_1,,0.0,,,51.0,,,,,Pass,,,,,
6.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
6.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.18)]",0.17999999999999994,,,29.0,0.002181,['Pass'],Pass,0.18,-0.07473684210526316,0.0,0.0,0.1
6.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
6.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.8700000000000007), ('wc_1', 0.18)]",0.8934000000000005,,,35.0,0.004091,['Pass'],Pass,0.8700000000000007,-0.7121052631578955,0.0,0.0,0.9
6.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
6.0,1.0,wc_1,wc_3,1.0,"[('wc_3', 0.5400000000000004), ('wc_1', 0.18), ('wc_2', 0.8700000000000007)]",0.9509640000000003,,,35.0,0.03907,['Pass'],Pass,0.5400000000000004,-0.3821052631578951,0.0,0.0,0.6
8.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
8.0,3.0,wc_3,,0.0,,,66.0,,,,,Pass,,,,,
8.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
8.0,3.0,wc_3,wc_3,0.0,"[('wc_3', 0.5400000000000004)]",0.5400000000000004,,,25.0,0.002077,['Pass'],Pass,0.5400000000000004,-0.5400000000000004,0.0,0.0,0.6
8.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
8.0,3.0,wc_3,wc_4,0.0,"[('wc_4', 0.5000000000000003), ('wc_3', 0.5400000000000004)]",0.7700000000000004,,,34.0,0.006022,['Pass'],Pass,0.5000000000000003,-0.5000000000000003,0.0,0.0,0.4
8.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
8.0,3.0,wc_3,wc_5,0.0,"[('wc_5', 0.18), ('wc_3', 0.5400000000000004), ('wc_4', 0.5000000000000003)]",0.8114000000000003,,,33.0,0.006881,['Pass'],Pass,0.18,-0.18,0.0,0.0,0.1
8.0,3.0,wc_3,,0.0,,,,41.0,,,,Pass,,,,,
8.0,3.0,wc_3,wc_1,0.0,"[('wc_1', 0.18), ('wc_3', 0.5400000000000004), ('wc_4', 0.5000000000000003), ('wc_5', 0.18)]",0.8453480000000002,,,30.0,0.007882,['Pass'],Pass,0.18,0.8200000000000001,1.0,1.0,0.1
8.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
8.0,3.0,wc_3,wc_2,1.0,"[('wc_2', 0.8700000000000007), ('wc_3', 0.5400000000000004), ('wc_4', 0.5000000000000003), ('wc_5', 0.18), ('wc_1', 0.18)]",0.9798952400000002,,,30.0,0.049812,['Pass'],Pass,0.8700000000000007,0.12999999999999934,2.0,2.0,0.9
12.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
12.0,2.0,wc_2,,0.0,,,75.0,,,,,Pass,,,,,
12.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
12.0,2.0,wc_2,wc_2,0.0,"[('wc_2', 0.8700000000000007)]",0.8700000000000007,,,36.0,0.002186,['Pass'],Pass,0.8700000000000007,0.12999999999999934,2.0,2.0,0.9
12.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
12.0,2.0,wc_2,wc_3,0.0,"[('wc_2', 0.8700000000000007)]",0.8700000000000007,,,29.0,0.004876,['Pass'],Pass,0.5400000000000004,0.45999999999999963,1.0,1.0,0.6
12.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
12.0,2.0,wc_2,wc_4,0.0,"[('wc_4', 0.5000000000000003), ('wc_2', 0.8700000000000007)]",0.9350000000000004,,,33.0,0.006846,['Pass'],Pass,0.5000000000000003,0.49999999999999967,1.0,1.0,0.4
12.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
12.0,2.0,wc_2,wc_5,0.0,"[('wc_2', 0.8700000000000007), ('wc_4', 0.5000000000000003)]",0.9350000000000004,,,28.0,0.00875,['Pass'],Pass,0.18,0.8200000000000001,1.0,1.0,0.1
12.0,2.0,wc_2,,0.0,,,,41.0,,,,Pass,,,,,
12.0,2.0,wc_2,wc_1,0.0,"[('wc_2', 0.8700000000000007), ('wc_4', 0.5000000000000003)]",0.9350000000000004,,,24.0,0.009693,['Pass'],Pass,0.18,0.8200000000000001,2.0,2.0,0.1
12.0,2.0,wc_2,,0.0,,,,142.0,,,,Pass,,,,,
12.0,2.0,wc_2,wc_6,0.0,"[('wc_2', 0.8700000000000007), ('wc_4', 0.5000000000000003)]",0.9350000000000004,,,26.0,0.011641,['Pass'],Pass,0.3900000000000001,-0.15923076923076934,0.0,0.0,0.3
12.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
12.0,2.0,wc_2,wc_7,1.0,"[('wc_7', 0.9900000000000008), ('wc_2', 0.8700000000000007), ('wc_4', 0.5000000000000003)]",0.9993500000000001,,,22.0,0.049752000000000005,['Pass'],Pass,0.9900000000000008,-0.7268421052631586,0.0,0.0,0.9
16.0,4.0,wc_4,,0.0,,,,321.0,,,,Pass,,,,,
16.0,4.0,wc_4,,0.0,,,75.0,,,,,Pass,,,,,
16.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
16.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 0.5000000000000003)]",0.5000000000000003,,,26.0,0.002283,['Fail'],Pass,0.5000000000000003,0.49999999999999967,2.0,2.0,0.4
16.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
16.0,4.0,wc_4,wc_5,0.0,"[('wc_5', 0.18), ('wc_4', 0.5000000000000003)]",0.5900000000000003,,,20.0,0.004103,['Fail'],Pass,0.18,0.32,1.0,2.0,0.1
16.0,4.0,wc_4,,0.0,,,,41.0,,,,Pass,,,,,
16.0,4.0,wc_4,wc_1,0.0,"[('wc_4', 0.5000000000000003), ('wc_5', 0.18)]",0.5900000000000003,,,36.0,0.006431999999999999,['Fail'],Pass,0.18,0.48666666666666664,2.0,3.0,0.1
16.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
16.0,4.0,wc_4,wc_2,0.0,"[('wc_2', 0.8700000000000007), ('wc_1', 0.18)]",0.8934000000000005,,,33.0,0.01092,['Pass'],Pass,0.8700000000000007,0.12999999999999934,3.0,3.0,0.9
16.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
16.0,4.0,wc_4,wc_3,1.0,"[('wc_3', 0.5400000000000004), ('wc_1', 0.18), ('wc_2', 0.8700000000000007)]",0.9509640000000003,,,30.0,0.05216,['Pass'],Pass,0.5400000000000004,0.12666666666666626,2.0,3.0,0.6
22.0,5.0,wc_5,,0.0,,,,0.0,,,,Pass,,,,,
22.0,5.0,wc_5,,0.0,,,80.0,,,,,Pass,,,,,
22.0,5.0,wc_5,,0.0,,,,0.0,,,,Pass,,,,,
22.0,5.0,wc_5,wc_5,0.0,"[('wc_5', 0.18)]",0.17999999999999994,,,21.0,0.002401,['Fail'],Pass,0.18,0.15333333333333332,1.0,3.0,0.1
22.0,5.0,wc_5,,0.0,,,,41.0,,,,Pass,,,,,
22.0,5.0,wc_5,wc_1,0.0,"[('wc_1', 0.18)]",0.17999999999999994,,,23.0,0.006855,['Pass'],Pass,0.18,0.5700000000000001,3.0,4.0,0.1
22.0,5.0,wc_5,,0.0,,,,0.0,,,,Pass,,,,,
22.0,5.0,wc_5,wc_2,0.0,"[('wc_2', 0.8700000000000007), ('wc_1', 0.18)]",0.8934000000000005,,,29.0,0.006625000000000001,['Pass'],Pass,0.8700000000000007,0.12999999999999934,4.0,4.0,0.9
22.0,5.0,wc_5,,0.0,,,,0.0,,,,Pass,,,,,
22.0,5.0,wc_5,wc_3,1.0,"[('wc_3', 0.5400000000000004), ('wc_1', 0.18), ('wc_2', 0.8700000000000007)]",0.9509640000000003,,,37.0,0.05613199999999999,['Pass'],Pass,0.5400000000000004,0.20999999999999963,3.0,4.0,0.6
27.0,6.0,wc_6,,0.0,,,,101.0,,,,Pass,,,,,
27.0,6.0,wc_6,,0.0,,,80.0,,,,,Pass,,,,,
27.0,6.0,wc_6,,0.0,,,,0.0,,,,Pass,,,,,
27.0,6.0,wc_6,wc_6,0.0,"[('wc_6', 0.3900000000000001)]",0.3900000000000001,,,31.0,0.002384,['Fail'],Pass,0.3900000000000001,-0.3900000000000001,0.0,3.0,0.3
27.0,6.0,wc_6,,0.0,,,,0.0,,,,Pass,,,,,
27.0,6.0,wc_6,wc_7,0.0,"[('wc_7', 0.9900000000000008)]",0.9900000000000008,,,20.0,0.0043289999999999995,['Pass'],Pass,0.9900000000000008,-0.9900000000000008,0.0,2.0,0.9
27.0,6.0,wc_6,,0.0,,,,0.0,,,,Pass,,,,,
27.0,6.0,wc_6,wc_8,0.0,"[('wc_8', 0.6500000000000005), ('wc_7', 0.9900000000000008)]",0.9965000000000003,,,26.0,0.006187000000000001,['Pass'],Pass,0.6500000000000005,-0.5500000000000005,0.0,0.0,0.6
27.0,6.0,wc_6,,0.0,,,,0.0,,,,Pass,,,,,
27.0,6.0,wc_6,wc_9,1.0,"[('wc_9', 0.6300000000000004), ('wc_7', 0.9900000000000008), ('wc_8', 0.6500000000000005)]",0.9987050000000001,,,27.0,0.049333999999999996,['Pass'],Pass,0.6300000000000004,-0.5823809523809529,0.0,0.0,0.7
31.0,8.0,wc_8,,0.0,,,,101.0,,,,Fail,,,,,
31.0,8.0,wc_8,,0.0,,,69.0,,,,,Fail,,,,,
31.0,8.0,wc_8,,0.0,,,,0.0,,,,Fail,,,,,
31.0,8.0,wc_8,wc_8,0.0,"[('wc_8', 0.6500000000000005)]",0.6500000000000005,,,26.0,0.002122,['Pass'],Fail,0.6500000000000005,0.34999999999999953,1.0,1.0,0.6
31.0,8.0,wc_8,,0.0,,,,0.0,,,,Fail,,,,,
31.0,8.0,wc_8,wc_9,0.0,"[('wc_8', 0.6500000000000005)]",0.6500000000000005,,,37.0,0.004805,['Pass'],Fail,0.6300000000000004,-0.6300000000000004,0.0,0.0,0.7
31.0,8.0,wc_8,,0.0,,,,0.0,,,,Fail,,,,,
31.0,8.0,wc_8,wc_10,0.0,"[('wc_10', 0.8600000000000007), ('wc_9', 0.6300000000000004)]",0.9482000000000003,,,35.0,0.0065249999999999996,['Fail'],Fail,0.8600000000000007,-0.6219047619047626,0.0,0.0,1.0
31.0,8.0,wc_8,,0.0,,,,0.0,,,,Fail,,,,,
31.0,8.0,wc_8,wc_11,1.0,"[('wc_11', 0.11), ('wc_9', 0.6300000000000004), ('wc_10', 0.8600000000000007)]",0.9538980000000002,,,30.0,0.045579,['Fail'],Fail,0.11,0.07181818181818182,0.0,0.0,0.1
36.0,8.0,wc_8,,0.0,,,,61.0,,,,Pass,,,,,
36.0,8.0,wc_8,,0.0,,,60.0,,,,,Pass,,,,,
36.0,8.0,wc_8,,0.0,,,,0.0,,,,Pass,,,,,
36.0,8.0,wc_8,wc_8,0.0,"[('wc_8', 0.6500000000000005)]",0.6500000000000005,,,20.0,0.002186,['Pass'],Pass,0.6500000000000005,-0.15000000000000047,1.0,2.0,0.6
36.0,8.0,wc_8,,0.0,,,,0.0,,,,Pass,,,,,
36.0,8.0,wc_8,wc_9,0.0,"[('wc_9', 0.6300000000000004), ('wc_8', 0.6500000000000005)]",0.8705000000000003,,,35.0,0.004555,['Pass'],Pass,0.6300000000000004,0.36999999999999955,1.0,1.0,0.7
36.0,8.0,wc_8,,0.0,,,,0.0,,,,Pass,,,,,
36.0,8.0,wc_8,wc_10,1.0,"[('wc_10', 0.8600000000000007), ('wc_8', 0.6500000000000005), ('wc_9', 0.6300000000000004)]",0.9818700000000001,,,31.0,0.04077599999999999,['Pass'],Pass,0.8600000000000007,0.13999999999999935,2.0,2.0,1.0
40.0,11.0,wc_11,,0.0,,,,0.0,,,,Pass,,,,,
40.0,11.0,wc_11,,0.0,,,51.0,,,,,Pass,,,,,
40.0,11.0,wc_11,,0.0,,,,0.0,,,,Pass,,,,,
40.0,11.0,wc_11,wc_11,0.0,"[('wc_11', 0.11)]",0.10999999999999999,,,36.0,0.00205,['Fail'],Pass,0.11,-0.11,0.0,1.0,0.1
40.0,11.0,wc_11,,0.0,,,,21.0,,,,Pass,,,,,
40.0,11.0,wc_11,wc_6,0.0,"[('wc_6', 0.3900000000000001), ('wc_11', 0.11)]",0.45710000000000006,,,31.0,0.004243,['Fail'],Pass,0.3900000000000001,-0.3900000000000001,0.0,6.0,0.3
40.0,11.0,wc_11,,0.0,,,,0.0,,,,Pass,,,,,
40.0,11.0,wc_11,wc_7,0.0,"[('wc_7', 0.9900000000000008)]",0.9900000000000008,,,21.0,0.006791999999999999,['Pass'],Pass,0.9900000000000008,-0.7900000000000007,1.0,5.0,0.9
40.0,11.0,wc_11,,0.0,,,,0.0,,,,Pass,,,,,
40.0,11.0,wc_11,wc_8,0.0,"[('wc_8', 0.6500000000000005), ('wc_7', 0.9900000000000008)]",0.9965000000000003,,,32.0,0.009489000000000001,['Pass'],Pass,0.6500000000000005,0.016666666666666163,2.0,3.0,0.6
40.0,11.0,wc_11,,0.0,,,,0.0,,,,Pass,,,,,
40.0,11.0,wc_11,wc_9,1.0,"[('wc_9', 0.6300000000000004), ('wc_7', 0.9900000000000008), ('wc_8', 0.6500000000000005)]",0.9987050000000001,,,25.0,0.04405399999999999,['Pass'],Pass,0.6300000000000004,0.36999999999999955,3.0,3.0,0.7
43.0,7.0,wc_7,,0.0,,,,81.0,,,,Pass,,,,,
43.0,7.0,wc_7,,0.0,,,51.0,,,,,Pass,,,,,
43.0,7.0,wc_7,,0.0,,,,0.0,,,,Pass,,,,,
43.0,7.0,wc_7,wc_7,0.0,"[('wc_7', 0.9900000000000008)]",0.9900000000000008,,,22.0,0.002419,['Pass'],Pass,0.9900000000000008,-0.6566666666666674,2.0,6.0,0.9
43.0,7.0,wc_7,,0.0,,,,0.0,,,,Pass,,,,,
43.0,7.0,wc_7,wc_8,0.0,"[('wc_8', 0.6500000000000005), ('wc_7', 0.9900000000000008)]",0.9965000000000003,,,40.0,0.004561,['Pass'],Pass,0.6500000000000005,0.09999999999999953,3.0,4.0,0.6
43.0,7.0,wc_7,,0.0,,,,0.0,,,,Pass,,,,,
43.0,7.0,wc_7,wc_9,1.0,"[('wc_9', 0.6300000000000004), ('wc_7', 0.9900000000000008), ('wc_8', 0.6500000000000005)]",0.9987050000000001,,,30.0,0.053360000000000005,['Pass'],Pass,0.6300000000000004,0.36999999999999955,4.0,4.0,0.7
47.0,9.0,wc_9,,0.0,,,,0.0,,,,Fail,,,,,
47.0,9.0,wc_9,,0.0,,,72.0,,,,,Fail,,,,,
47.0,9.0,wc_9,,0.0,,,,0.0,,,,Fail,,,,,
47.0,9.0,wc_9,wc_9,0.0,"[('wc_9', 0.6300000000000004)]",0.6300000000000004,,,37.0,0.002244,['Pass'],Fail,0.6300000000000004,0.36999999999999955,4.0,4.0,0.7
47.0,9.0,wc_9,,0.0,,,,0.0,,,,Fail,,,,,
47.0,9.0,wc_9,wc_10,0.0,"[('wc_10', 0.8600000000000007)]",0.8600000000000007,,,29.0,0.004506,['Fail'],Fail,0.8600000000000007,-0.36000000000000065,2.0,4.0,1.0
47.0,9.0,wc_9,,0.0,,,,0.0,,,,Fail,,,,,
47.0,9.0,wc_9,wc_11,0.0,"[('wc_11', 0.11), ('wc_10', 0.8600000000000007)]",0.8754000000000006,,,22.0,0.006470999999999999,['Fail'],Fail,0.11,-0.11,0.0,3.0,0.1
47.0,9.0,wc_9,,0.0,,,,21.0,,,,Fail,,,,,
47.0,9.0,wc_9,wc_6,0.0,"[('wc_10', 0.8600000000000007), ('wc_11', 0.11)]",0.8754000000000006,,,39.0,0.008787,['Fail'],Fail,0.3900000000000001,-0.3900000000000001,0.0,8.0,0.3
47.0,9.0,wc_9,,0.0,,,,0.0,,,,Fail,,,,,
47.0,9.0,wc_9,wc_7,1.0,"[('wc_7', 0.9900000000000008), ('wc_10', 0.8600000000000007), ('wc_11', 0.11)]",0.9987540000000001,,,20.0,0.04593699999999999,['Fail'],Fail,0.9900000000000008,-0.49000000000000077,4.0,8.0,0.9
