production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
0.0,1.0,wc_1,,0.0,,,77.0,,,,,Fail,,,,,
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.1)]",0.09999999999999998,,,23.0,0.002647,['Pass'],Fail,0.1,-0.1,0.0,0.0,0.1
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.8)]",0.8,,,23.0,0.0038929999999999998,['Fail'],Fail,0.8,-0.8,0.0,0.0,0.8
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 0.9), ('wc_2', 0.8)]",0.98,,,20.0,0.00582,['Fail'],Fail,0.9,-0.9,0.0,0.0,0.9
0.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
0.0,1.0,wc_1,wc_4,1.0,"[('wc_4', 0.7), ('wc_2', 0.8), ('wc_3', 0.9)]",0.994,,,27.0,0.057038000000000005,['Fail'],Fail,0.7,0.30000000000000004,1.0,1.0,0.7
5.0,1.0,wc_1,,0.0,,,,61.0,,,,Fail,,,,,
5.0,1.0,wc_1,,0.0,,,60.0,,,,,Fail,,,,,
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.1)]",0.09999999999999998,,,21.0,0.004665,['Fail'],Fail,0.1,-0.1,0.0,1.0,0.1
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.8), ('wc_1', 0.1)]",0.8200000000000001,,,23.0,0.009168,['Fail'],Fail,0.8,0.19999999999999996,1.0,1.0,0.8
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
5.0,1.0,wc_1,wc_3,1.0,"[('wc_3', 0.9), ('wc_1', 0.1), ('wc_2', 0.8)]",0.982,,,39.0,0.04145,['Fail'],Fail,0.9,0.09999999999999998,2.0,2.0,0.9
12.0,1.0,wc_1,,0.0,,,,81.0,,,,Fail,,,,,
12.0,1.0,wc_1,,0.0,,,56.0,,,,,Fail,,,,,
12.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
12.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.1)]",0.09999999999999998,,,29.0,0.00221,['Fail'],Fail,0.1,0.4,1.0,2.0,0.1
12.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
12.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.8), ('wc_1', 0.1)]",0.8200000000000001,,,34.0,0.005163,['Fail'],Fail,0.8,0.19999999999999996,2.0,2.0,0.8
12.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
12.0,1.0,wc_1,wc_3,1.0,"[('wc_3', 0.9), ('wc_1', 0.1), ('wc_2', 0.8)]",0.982,,,22.0,0.038536,['Fail'],Fail,0.9,0.09999999999999998,3.0,3.0,0.9
23.0,1.0,wc_1,,0.0,,,,81.0,,,,Pass,,,,,
23.0,1.0,wc_1,,0.0,,,70.0,,,,,Pass,,,,,
23.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
23.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.1)]",0.09999999999999998,,,26.0,0.003489,['Pass'],Pass,0.1,0.5666666666666667,2.0,3.0,0.1
23.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
23.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.8), ('wc_1', 0.1)]",0.8200000000000001,,,31.0,0.006221000000000001,['Pass'],Pass,0.8,0.19999999999999996,3.0,3.0,0.8
23.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
23.0,1.0,wc_1,wc_3,1.0,"[('wc_3', 0.9), ('wc_1', 0.1), ('wc_2', 0.8)]",0.982,,,25.0,0.042702,['Pass'],Pass,0.9,0.09999999999999998,4.0,4.0,0.9
26.0,3.0,wc_3,,0.0,,,,0.0,,,,Fail,,,,,
26.0,3.0,wc_3,,0.0,,,73.0,,,,,Fail,,,,,
26.0,3.0,wc_3,,0.0,,,,0.0,,,,Fail,,,,,
26.0,3.0,wc_3,wc_3,0.0,"[('wc_3', 0.9)]",0.9,,,32.0,0.003578,['Fail'],Fail,0.9,0.09999999999999998,4.0,4.0,0.9
26.0,3.0,wc_3,,0.0,,,,0.0,,,,Fail,,,,,
26.0,3.0,wc_3,wc_4,0.0,"[('wc_4', 0.7), ('wc_3', 0.9)]",0.97,,,34.0,0.004096,['Fail'],Fail,0.7,-0.44999999999999996,1.0,4.0,0.7
26.0,3.0,wc_3,,0.0,,,,0.0,,,,Fail,,,,,
26.0,3.0,wc_3,wc_5,1.0,"[('wc_5', 0.4), ('wc_3', 0.9), ('wc_4', 0.7)]",0.982,,,34.0,0.046746,['Fail'],Fail,0.4,-0.2,1.0,5.0,0.4
29.0,4.0,wc_4,,0.0,,,,103.0,,,,Fail,,,,,
29.0,4.0,wc_4,,0.0,,,71.0,,,,,Fail,,,,,
29.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
29.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 0.7)]",0.7,,,23.0,0.002309,['Fail'],Fail,0.7,-0.29999999999999993,2.0,5.0,0.7
29.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
29.0,4.0,wc_4,wc_5,0.0,"[('wc_5', 0.4), ('wc_4', 0.7)]",0.82,,,22.0,0.005018,['Fail'],Fail,0.4,-0.2,1.0,5.0,0.4
29.0,4.0,wc_4,,0.0,,,,41.0,,,,Fail,,,,,
29.0,4.0,wc_4,wc_1,0.0,"[('wc_1', 0.1), ('wc_4', 0.7), ('wc_5', 0.4)]",0.838,,,27.0,0.007404,['Fail'],Fail,0.1,0.5,3.0,5.0,0.1
29.0,4.0,wc_4,,0.0,,,,0.0,,,,Fail,,,,,
29.0,4.0,wc_4,wc_2,1.0,"[('wc_2', 0.8), ('wc_4', 0.7), ('wc_5', 0.4), ('wc_1', 0.1)]",0.9676,,,38.0,0.038605,['Fail'],Fail,0.8,0.033333333333333326,5.0,6.0,0.8
34.0,3.0,wc_3,,0.0,,,,0.0,,,,Fail,,,,,
34.0,3.0,wc_3,,0.0,,,71.0,,,,,Fail,,,,,
34.0,3.0,wc_3,,0.0,,,,0.0,,,,Fail,,,,,
34.0,3.0,wc_3,wc_3,0.0,"[('wc_3', 0.9)]",0.9,,,35.0,0.002275,['Fail'],Fail,0.9,-0.06666666666666665,5.0,6.0,0.9
34.0,3.0,wc_3,,0.0,,,,0.0,,,,Fail,,,,,
