production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
3.0,1.0,wc_1,,0.0,,,57.0,,,,,Fail,,,,,
3.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
3.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 1.0)]",1.0,,,23.0,0.003642,['Fail'],Fail,1.0,-0.84,0.0,0.0,1.0
3.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
3.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.8), ('wc_1', 1.0)]",1.0,,,29.0,0.004406,['Fail'],Fail,0.8,-0.64,0.0,0.0,0.8
3.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
3.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 0.5), ('wc_1', 1.0), ('wc_2', 0.8)]",1.0,,,22.0,0.008374,['Fail'],Fail,0.5,-0.3846153846153846,0.0,0.0,0.5
3.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
3.0,1.0,wc_1,wc_4,1.0,"[('wc_4', 0.2), ('wc_1', 1.0), ('wc_2', 0.8), ('wc_3', 0.5)]",1.0,,,39.0,0.047805,['Fail'],Fail,0.2,-0.12592592592592594,0.0,0.0,0.2
12.0,1.0,wc_1,,0.0,,,,61.0,,,,Fail,,,,,
12.0,1.0,wc_1,,0.0,,,58.0,,,,,Fail,,,,,
12.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
12.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 1.0)]",1.0,,,25.0,0.002574,['Fail'],Fail,1.0,0.0,1.0,1.0,1.0
12.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
12.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 0.8), ('wc_1', 1.0)]",1.0,,,31.0,0.007252,['Fail'],Fail,0.8,0.19999999999999996,1.0,1.0,0.8
12.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
12.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 0.5), ('wc_1', 1.0), ('wc_2', 0.8)]",1.0,,,23.0,0.0072959999999999995,['Fail'],Fail,0.5,0.5,1.0,1.0,0.5
12.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
12.0,1.0,wc_1,wc_4,1.0,"[('wc_4', 0.2), ('wc_1', 1.0), ('wc_2', 0.8), ('wc_3', 0.5)]",1.0,,,32.0,0.03882100000000001,['Fail'],Fail,0.2,0.8,1.0,1.0,0.2
24.0,1.0,wc_1,,0.0,,,,61.0,,,,Fail,,,,,
24.0,1.0,wc_1,,0.0,,,67.0,,,,,Fail,,,,,
24.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail,,,,,
