production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality,qc_score,score_error,in_winner_counter,in_qc_counter,qc_capability
71.0,1.0,wc_1,,0.0,,,69.0,,,,,Pass,,,,,
71.0,1.0,wc_1,,0.0,,,,0.0,,,,Pass,,,,,
71.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 0.6500000000000005)]",0.6500000000000005,,,38.0,0.002343,['Pass'],Pass,0.6500000000000005,-0.31666666666666715,2.0,6.0,0.4
71.0,1.0,wc_1,,0.0,,,,223.0,,,,Pass,,,,,
71.0,1.0,wc_1,wc_10,0.0,"[('wc_10', 0.27000000000000013), ('wc_1', 0.6500000000000005)]",0.7445000000000004,,,30.0,0.005444,['Pass'],Pass,0.27000000000000013,-0.27000000000000013,0.0,0.0,0.1
71.0,1.0,wc_1,,0.0,,,,182.0,,,,Pass,,,,,
71.0,1.0,wc_1,wc_17,1.0,"[('wc_17', 0.9100000000000007), ('wc_1', 0.6500000000000005), ('wc_10', 0.27000000000000013)]",0.9770050000000002,,,28.0,0.040247,['Pass'],Pass,0.9200000000000007,0.0799999999999993,6.0,6.0,0.8
78.0,2.0,wc_2,,0.0,,,,263.0,,,,Pass,,,,,
78.0,2.0,wc_2,,0.0,,,64.0,,,,,Pass,,,,,
78.0,2.0,wc_2,,0.0,,,,0.0,,,,Pass,,,,,
78.0,2.0,wc_2,wc_2,0.0,"[('wc_2', 0.8200000000000006)]",0.8200000000000006,,,37.0,0.00213,['Pass'],Pass,0.8200000000000006,-0.7430769230769236,0.0,0.0,0.9
78.0,2.0,wc_2,,0.0,,,,102.0,,,,Pass,,,,,
78.0,2.0,wc_2,wc_1,0.0,"[('wc_1', 0.6500000000000005), ('wc_2', 0.8200000000000006)]",0.9370000000000003,,,29.0,0.004314,['Pass'],Pass,0.6500000000000005,-0.22142857142857192,3.0,7.0,0.4
78.0,2.0,wc_2,,0.0,,,,162.0,,,,Pass,,,,,
78.0,2.0,wc_2,wc_7,0.0,"[('wc_2', 0.8200000000000006), ('wc_1', 0.6500000000000005)]",0.9370000000000003,,,30.0,0.008757,['Pass'],Pass,0.3500000000000002,-0.2500000000000002,0.0,0.0,0.2
78.0,2.0,wc_2,,0.0,,,,142.0,,,,Pass,,,,,
78.0,2.0,wc_2,wc_12,1.0,"[('wc_12', 0.8400000000000006), ('wc_2', 0.8200000000000006), ('wc_1', 0.6500000000000005)]",0.9899200000000001,,,33.0,0.042729,['Pass'],Pass,0.8400000000000006,-0.8400000000000006,0.0,0.0,0.6
94.0,4.0,wc_4,,0.0,,,,381.0,,,,Pass,,,,,
94.0,4.0,wc_4,,0.0,,,79.0,,,,,Pass,,,,,
94.0,4.0,wc_4,,0.0,,,,0.0,,,,Pass,,,,,
94.0,4.0,wc_4,wc_4,0.0,"[('wc_4', 0.7800000000000006)]",0.7800000000000006,,,38.0,0.002116,['Pass'],Pass,0.7800000000000006,-0.3633333333333339,0.0,0.0,0.8
94.0,4.0,wc_4,,0.0,,,,222.0,,,,Pass,,,,,
94.0,4.0,wc_4,wc_17,0.0,"[('wc_17', 0.9200000000000007), ('wc_4', 0.7800000000000006)]",0.9824000000000002,,,24.0,0.005364000000000001,['Pass'],Pass,0.9200000000000007,-0.06285714285714361,6.0,7.0,0.8
94.0,4.0,wc_4,,0.0,,,,41.0,,,,Pass,,,,,
94.0,4.0,wc_4,wc_13,1.0,"[('wc_13', 0.6500000000000005), ('wc_4', 0.7800000000000006), ('wc_17', 0.9200000000000007)]",0.9938400000000001,,,32.0,0.036993,['Pass'],Pass,0.6500000000000005,-0.31666666666666715,2.0,6.0,0.6
130.0,3.0,wc_3,,0.0,,,,341.0,,,,Fail,,,,,
130.0,3.0,wc_3,,0.0,,,52.0,,,,,Fail,,,,,
130.0,3.0,wc_3,,0.0,,,,0.0,,,,Fail,,,,,
130.0,3.0,wc_3,wc_3,0.0,"[('wc_3', 0.8300000000000006)]",0.8300000000000006,,,38.0,0.002155,['Fail'],Fail,0.8300000000000006,-0.8300000000000006,0.0,5.0,0.7
130.0,3.0,wc_3,,0.0,,,,181.0,,,,Fail,,,,,
130.0,3.0,wc_3,wc_14,0.0,"[('wc_14', 0.43000000000000027), ('wc_3', 0.8300000000000006)]",0.9031000000000005,,,35.0,0.004336,['Fail'],Fail,0.43000000000000027,-0.1992307692307695,0.0,0.0,0.4
130.0,3.0,wc_3,,0.0,,,,202.0,,,,Fail,,,,,
130.0,3.0,wc_3,wc_1,1.0,"[('wc_1', 0.6500000000000005), ('wc_3', 0.8300000000000006), ('wc_14', 0.43000000000000027)]",0.9660850000000002,,,26.0,0.035297999999999996,['Fail'],Fail,0.6500000000000005,-0.6500000000000005,0.0,0.0,0.4
186.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
186.0,3.0,wc_3,,0.0,,,74.0,,,,,Pass,,,,,
186.0,3.0,wc_3,,0.0,,,,0.0,,,,Pass,,,,,
186.0,3.0,wc_3,wc_3,0.0,"[('wc_3', 0.8300000000000006)]",0.8300000000000006,,,38.0,0.002479,['Pass'],Pass,0.8300000000000006,-0.663333333333334,1.0,6.0,0.7
186.0,3.0,wc_3,,0.0,,,,141.0,,,,Pass,,,,,
186.0,3.0,wc_3,wc_8,0.0,"[('wc_8', 0.8100000000000006), ('wc_3', 0.8300000000000006)]",0.9677000000000002,,,33.0,0.0044340000000000004,['Pass'],Pass,0.8100000000000006,-0.7330769230769236,0.0,0.0,0.7
186.0,3.0,wc_3,,0.0,,,,142.0,,,,Pass,,,,,
186.0,3.0,wc_3,wc_13,1.0,"[('wc_13', 0.6500000000000005), ('wc_3', 0.8300000000000006), ('wc_8', 0.8100000000000006)]",0.9886950000000001,,,37.0,0.038207,['Pass'],Pass,0.6500000000000005,-0.27500000000000047,3.0,8.0,0.6
231.0,5.0,wc_5,,0.0,,,,381.0,,,,Fail,,,,,
231.0,5.0,wc_5,,0.0,,,79.0,,,,,Fail,,,,,
231.0,5.0,wc_5,,0.0,,,,0.0,,,,Fail,,,,,
231.0,5.0,wc_5,wc_5,0.0,"[('wc_5', 0.6800000000000005)]",0.6800000000000005,,,37.0,0.002393,['Pass'],Fail,0.6800000000000005,-0.562352941176471,0.0,0.0,0.7
231.0,5.0,wc_5,,0.0,,,,162.0,,,,Fail,,,,,
231.0,5.0,wc_5,wc_11,0.0,"[('wc_5', 0.6800000000000005)]",0.6800000000000005,,,30.0,0.009322,['Pass'],Fail,0.2500000000000001,-0.19444444444444456,0.0,0.0,0.1
231.0,5.0,wc_5,,0.0,,,,342.0,,,,Fail,,,,,
231.0,5.0,wc_5,wc_4,0.0,"[('wc_4', 0.7900000000000006), ('wc_11', 0.2500000000000001)]",0.8425000000000005,,,22.0,0.006900999999999999,['Fail'],Fail,0.7900000000000006,-0.4566666666666673,1.0,3.0,0.8
231.0,5.0,wc_5,,0.0,,,,141.0,,,,Fail,,,,,
231.0,5.0,wc_5,wc_13,0.0,"[('wc_13', 0.6500000000000005), ('wc_5', 0.6800000000000005)]",0.8880000000000003,,,24.0,0.008532999999999999,['Pass'],Fail,0.6500000000000005,-0.27500000000000047,3.0,8.0,0.6
231.0,5.0,wc_5,,0.0,,,,341.0,,,,Fail,,,,,
231.0,5.0,wc_5,wc_3,1.0,"[('wc_3', 0.8300000000000006), ('wc_11', 0.2500000000000001), ('wc_4', 0.7900000000000006)]",0.9732250000000002,,,23.0,0.040922999999999994,['Fail'],Fail,0.8300000000000006,-0.4550000000000006,3.0,8.0,0.7
250.0,5.0,wc_5,,0.0,,,,0.0,,,,Pass,,,,,
250.0,5.0,wc_5,,0.0,,,51.0,,,,,Pass,,,,,
250.0,5.0,wc_5,,0.0,,,,0.0,,,,Pass,,,,,
250.0,5.0,wc_5,wc_5,0.0,"[('wc_5', 0.6700000000000005)]",0.6700000000000005,,,23.0,0.001993,['Pass'],Pass,0.6700000000000005,-0.6700000000000005,0.0,1.0,0.7
