production_index,step_idx,production_workcell,qc,consent,winner_qc_list,score,production_time,transport_time,inspection_time,network_time,qc_results,actual_quality
5.0,1.0,wc_1,,0.0,,,76.0,,,,,Fail
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail
5.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 1)]",1.0,,,22.0,0.002301,['Fail'],Fail
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail
5.0,1.0,wc_1,wc_2,0.0,"[('wc_1', 1)]",1.0,,,31.0,0.005521,['Fail'],Fail
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail
5.0,1.0,wc_1,wc_3,0.0,"[('wc_3', 1), ('wc_2', 1)]",2.0,,,28.0,0.005601999999999999,['Pass'],Fail
5.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail
5.0,1.0,wc_1,wc_4,1.0,"[('wc_4', 1), ('wc_2', 1), ('wc_3', 1)]",3.0,,,38.0,0.039635000000000004,['Pass'],Fail
16.0,1.0,wc_1,,0.0,,,,61.0,,,,Fail
16.0,1.0,wc_1,,0.0,,,56.0,,,,,Fail
16.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail
16.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 1)]",1.0,,,29.0,0.002454,['Fail'],Fail
16.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail
16.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 1), ('wc_1', 1)]",2.0,,,37.0,0.005207,['Fail'],Fail
16.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail
16.0,1.0,wc_1,wc_3,1.0,"[('wc_3', 1), ('wc_1', 1), ('wc_2', 1)]",3.0,,,20.0,0.04357400000000001,['Fail'],Fail
20.0,1.0,wc_1,,0.0,,,,81.0,,,,Fail
20.0,1.0,wc_1,,0.0,,,77.0,,,,,Fail
20.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail
20.0,1.0,wc_1,wc_1,0.0,"[('wc_1', 1)]",1.0,,,22.0,0.002305,['Fail'],Fail
20.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail
20.0,1.0,wc_1,wc_2,0.0,"[('wc_2', 1), ('wc_1', 1)]",2.0,,,38.0,0.004576,['Fail'],Fail
20.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail
20.0,1.0,wc_1,wc_3,0.0,"[('wc_1', 1), ('wc_2', 1)]",2.0,,,31.0,0.006965,['Fail'],Fail
20.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail
20.0,1.0,wc_1,wc_4,0.0,"[('wc_1', 1), ('wc_2', 1)]",2.0,,,37.0,0.009364,['Fail'],Fail
20.0,1.0,wc_1,,0.0,,,,0.0,,,,Fail
20.0,1.0,wc_1,wc_5,1.0,"[('wc_5', 1), ('wc_1', 1), ('wc_2', 1)]",3.0,,,39.0,0.046839,['Fail'],Fail
